cell,arm,batch,build_identity,comparison,factor_rank,keys_norm,keys_sha256,layer,solve_backward_error,state_version,key_revisit_relative_difference,writer_revisit_relative_difference
LA,ORBFH,5,4438062ebce596b03892256f791ad871e1677e10d1e30e22089b1b8ccd1d3cd3,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.198560812449188,6321d7c30de6cbb592cf8cbf837e772b46fc259715fa8a1fedeaa747aa3c3278,4,1.1265485433398226e-08,10,0,0.40973182074302988
LA,ORBFH,5,3c261d27540bbf1ec3f5c9fe16ef5fa74df96e46c7ce1d29ba94cc795c7b3dfe,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,34.457454175817702,d6f203350d03d750f24046d445c71bdc09c13d013c79b4d5c5c46afa634005c6,5,1.1438339164726585e-08,11,0.0040702220775540423,0.40321764838204494
LA,ORBFH,5,401e392b73d469cdc80920d113de557ad6e13ee7c49a4db5bce7d919c11e8379,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.571574584707655,f9bc86c2ac79191fe77a26b1269410dbfabec189aeb13a1344430aac589b33de,6,1.2912623859051564e-08,12,0.017924164045546236,0.39143760325768617
LA,ORBFH,5,91c6674534201fbfdefb60e7742e0e87b222b6aa0ccaa247970cc75b853ac783,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.150051141852629,c2601a46455d044ff755cae250c7a364c6351f4f518e5c63334400edd2da8e81,7,1.4039679641086877e-08,13,0.053641738724072199,0.37999518621162232
LA,ORBFH,5,596ae18e142efce783d7a92b0d89f4619417858567461f0bb3efa6665a2d93a6,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,37.981623812998102,eae38477b623036f74ca9fa7c014e92b3362d9d37b65cef67ae4439034a913ba,8,1.2327894260977246e-08,14,0.10307168689059544,0.38842293079018558
LA,ORBFH,5,f82251e7f46765b8fb3e0f538af0c3f913844b2a37f9332f7d531875c6602e68,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.198560812449188,6321d7c30de6cbb592cf8cbf837e772b46fc259715fa8a1fedeaa747aa3c3278,4,1.1265485433398226e-08,15,0,0.37095884299475684
LA,ORBFH,5,67a33ca30a480c4de90712d729dd7274ece10ee72ab70c8e7294ea099de451f0,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,34.455931081564039,4f2fea9e02d61766e5cf6b5523aaef5e32e2b8359551fb8a5d76e5a3eaa0b14b,5,1.1374077679704442e-08,16,0.0010953059382335158,0.37051577032235683
LA,ORBFH,5,a5e2c3aee553c146ee7b6265eb7a5fd45827be599be04417b0222337db808808,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.554068793853922,482780c368d7c3c2a7c088cc9720fa7361be2ca820e4f681c7f17b979ab3094c,6,1.2770697388475583e-08,17,0.007643019292118575,0.36752791225492665
LA,ORBFH,5,147501d0e76e52675d7f7a9a4becb5ca5aef37e348060a5d0c2d45b5a7a4bcdf,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.097990953505168,db6d1e4e07082e696296a904c1a382323421f435c719f243dc911e65708507ff,7,1.3408167021111694e-08,18,0.030402442021541385,0.36005141714688077
LA,ORBFH,5,c29321a8d8c861d3055b7a45d5c9a4b7cf0ac9ad2b0788bf4af552e8308ba86c,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,37.94440999564889,24a41e621437605e6aebb05305a2b47b123780b7609e8afe5801e938cc7bf7aa,8,1.2035719088032693e-08,19,0.064551573365067769,0.36144732299310534
LA,ORBFH,6,890905190c6ac3199c566b0b8901057966ed214fe4ed4039b83bd3b1f00151b1,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.68670191090342,a3d1d92d3c328cdb7adb76b1afef760a21c2a8be36fed311e8f310ce3ec5cf86,4,1.1750090678219749e-08,0,,
LA,ORBFH,6,48c366266afadf0d074b7fe1ab43e61b946de134272163e1d008b6ef7c997434,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,35.152871087927487,56c7197544a3ac36ee6bfdd5f85dbc037c092302b89199a5ec48acfc1afdc27b,5,1.0975840680771398e-08,1,,
LA,ORBFH,6,26d6d6fb7da5ef6dd6a869ba5b3ea04a7b67db65188d258321d66b8ce682366c,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.792005755381737,6593e55e47997a03a460fba0c67b14b5cc00e61052516eb5bc2741b4db05350a,6,1.3142219756900886e-08,2,,
LA,ORBFH,6,9a2ef05cd3b280c41a0357357c47a584691cc7e9ea81fa5f43a34fce3ff97f41,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.523549100043468,6c2e9f8a5c9d39197c9d248be86b175adfa037f5d456c19230d360735b2bede1,7,1.2713436525757515e-08,3,,
LA,ORBFH,6,ae32b61adeadb8e91b5fa3398e6501a78210b31177d522701a898f63d5e2cab1,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.043725187693383,45deb53d3448850768d5c1faceebdd3002faf7c03c86875212a21da7cf19e292,8,1.1715532544087637e-08,4,,
LA,ORBFH,6,6baa3090913e4a9a1d5a2ac5bc651c8424561930931da8265de4399753aa7252,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.68670191090342,a3d1d92d3c328cdb7adb76b1afef760a21c2a8be36fed311e8f310ce3ec5cf86,4,1.1750090678219749e-08,5,0,0.49907113942173137
LA,ORBFH,6,013c5dc461b4921d69f25bce600e93367e7ce0a95b5e948dfb1739fe50e8eea4,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,35.095048665405017,092439d5aa1d2cce6ade729c110baf312a2a7349753eb872a29274497ed787cf,5,1.1121324305918279e-08,6,0.026566707479368165,0.48151706475978073
LA,ORBFH,6,fdbb4dcb0636981cde569eac038a7ae6d16c0fa10da5efb4928e0392bef10753,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.634043117794917,d7feab4b70e624a4fd7136fb0adde58fcf41bd15b14958d332ff8d7996b8f159,6,1.3006511423441225e-08,7,0.063088620634643766,0.4600672228963959
LA,ORBFH,6,ec9c43aa09ca2e0769026b0c21f28a44b7f028eec73fb9fdbf0f65d3b29f7348,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.242880527452954,5a836d1f97ee4391a4b000c384ad1e9c353c4d79226e8f0cb365c15d6da59fad,7,1.2933460524777729e-08,8,0.11762773157423856,0.44842054035395607
LA,ORBFH,6,4bd2e405946eaa54544ff5725a02eee7cb98263fd531b76e3b14c8dce14a4a43,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,37.793455388011999,b2945a2f11cda4883c7d489b668f51bc0a7256340824dd4d6df24ff58fde6768,8,1.1953789957885874e-08,9,0.1927700009096727,0.46323371547117143
LA,ORBFH,6,32c34a74d91cd19c60f7af1ebbfa711bbad9d14e592738cef7047f885b42d1b2,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.68670191090342,a3d1d92d3c328cdb7adb76b1afef760a21c2a8be36fed311e8f310ce3ec5cf86,4,1.1750090678219749e-08,10,0,0.41773496539208566
LA,ORBFH,6,9de11c0e33ee8970ea5765b7cf303b7e569df92dead384ccf557c07d1c6a809c,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,35.083383223709887,157589bed6ae379aabc883fed66b34ebd51528ad5139367097f01d156daec0db,5,1.0908707714918364e-08,11,0.0051913963875383608,0.4108407016099081
LA,ORBFH,6,c163027fb1ca8fd47531455ab909f11382cbe356103262db5a555ff425e1c536,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.57934024020291,42a0e1694582872390cc41391d781d43e6c6637482694617d63b71b197367889,6,1.3466726400679363e-08,12,0.021223815962309628,0.39885210938047599
LA,ORBFH,6,551e0031ce8d717ab960eba56a3536dc96af81b863e5c84450b7da3ef64ba785,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.121836386703855,188cb81e292eedef4a8ffdb55fd7ffcd7c1449a0646097426660cd21abbaebb3,7,1.2859171505397171e-08,13,0.058375308523068679,0.39022926813999392
LA,ORBFH,6,2d6e922b7b9fd0fa437bbc2acd9a46a387ab7c10e051cb3c5ece38bdca5aa1a1,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,37.698954036887365,dc0f6127a914dd72561e04ba4940186bc871f6cd865888569522cd41b0726152,8,1.1493227702885633e-08,14,0.10505798670959059,0.39894990922754886
LA,ORBFH,6,b6a769eb2f4af7d21f12c501529ee9731663525eac032fe5f16b7c1b50500be1,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.68670191090342,a3d1d92d3c328cdb7adb76b1afef760a21c2a8be36fed311e8f310ce3ec5cf86,4,1.1750090678219749e-08,15,0,0.37984643040083604
LA,ORBFH,6,85dc70c5664d8c934c0da08cd35428ec544195560666ff4e0b4bf00336c398f5,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,35.0799694446698,39f8c14fee1efe7f61d846f90424a40fb71a0d7215ebb026639ba320d8bef371,5,1.1161133350867658e-08,16,0.0016186854445893659,0.3794417325688495
LA,ORBFH,6,4e6b31f482ebe95022acd52eb1d3e594359861a585cb7e075dac094c2f8ac553,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.555420134506079,3994e185c416e69c52dc10495b47dc55235abe9262ca80945fc8d49573cfd289,6,1.3131974618829645e-08,17,0.009500576645052012,0.37596432989718165
LA,ORBFH,6,784447ba15199890a459fbc4cf9a991b180453faf09d61e2b3191ecd11e6422d,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.06839037108162,05da2a07260fb9c6b6eb17c59cd5c95399473918bf9458f392f113e818f72a55,7,1.2637755730793288e-08,18,0.03339338423763373,0.36920120159936409
LA,ORBFH,6,58303389e32b27b4b0bc4cf1108c2bce2d891dd33e19a069e92cf8781559acb5,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,37.688814477541996,358198b77590557555e5605130c0f478a49d3023d82d8e3c79b547636390844a,8,1.1712458558577055e-08,19,0.065683303362658679,0.36893186320928839
LA,ORBFH,7,7cb952062ff65cfd5940303942c9b5e402286c13f727cb8872c9d4ec0298f35a,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.507731735816318,e5229f7b7ea249f20aef6e5a8700937d938409ef6ac330953843455c9a3c3205,4,1.0761973534556546e-08,0,,
LA,ORBFH,7,2b0b5e66eb59775b1158daa9e35f6855df397185ff523d5017946c190e91d255,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,35.213714873552341,8012f3d5a0d2dd52a06f0c47c9da3aed25e663009348a5a642236dc1acf81a99,5,1.1672892874514673e-08,1,,
LA,ORBFH,7,680b308c6ee0015cdd5071ac0036cab40a415f9b3e7a071586414f1b1cf401e3,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,39.381894206784466,d99223a2488d855b278e0ce2a24f4090570a722eb88f14fc86d1e792493941d2,6,1.2642180635680234e-08,2,,
LA,ORBFH,7,492fe1825e4edcd407caf1ca76e7d93a1a34fd91ba2086adb8c1c153d155d9d9,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.739090999820711,f6d4dadaed1bfa3722a4b0612dc9169efdff484528e54d7ace76b7993e599f7e,7,1.2022831619162844e-08,3,,
LA,ORBFH,7,a1bd655010efd650e671be17a53138322ba8d8a0f89008139f01751986d60ca4,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.745125790290921,918782192c2f359dbe0c967190e7294d0097fb73b2b0f3f365dc43327e57ff0f,8,1.1267547783688769e-08,4,,
LA,ORBFH,7,b168a1e96dcfd6f54a9c89064131904916df5e068f1308943adb082c4225c2ad,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.507731735816318,e5229f7b7ea249f20aef6e5a8700937d938409ef6ac330953843455c9a3c3205,4,1.0761973534556546e-08,5,0,0.49519035007054474
LA,ORBFH,7,f5636215f9d1ae50eed06f545dae8587e6a05be435f01dad16db6cf14a449bdf,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,35.183322963941926,9d3ef50c60357032efb0f5a9b80c5aa3d9ba94b2c6d36b3167168fceed72ac30,5,1.1750312722824674e-08,6,0.024822897776773552,0.47946088205016363
LA,ORBFH,7,b52f169367910b92b52111c4b7d5e892e36b93ef2dde3a04c939e3be452fce48,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,39.207111093733985,a45f3d3f11c6540ea1e94700131cf9bdad3661946ce0e9c3a55e6ed244f323e0,6,1.2169317997745566e-08,7,0.063089266214064993,0.45936511116810258
LA,ORBFH,7,848f738c3871e1d928bd53843146a5f4a9b346bb61d7b5a0ecc35ca6e9d1e935,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.449683440845341,e4ce751c99957a8ad8b93bd4afc2232f804f0cc620fb018a067068200335874e,7,1.2249176783996063e-08,8,0.11832252079151549,0.44827986103377804
LA,ORBFH,7,2da289392cf8ae8ebfbec8ac03ddb44a4e0c32c0b0eb64f9b3b6904ce8d70ed7,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.378735359962988,596197e22bad9777f74f99ba9c6b5ef8a2eebfc36b3b470382c59e3217f325b5,8,1.1190421922435689e-08,9,0.19072629500078692,0.46189540281802499
LA,ORBFH,7,48b6b58ea14bfa1759a0fc2ee90eff426ee6ca032a41887dd02a0d03d34710d0,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.507731735816318,e5229f7b7ea249f20aef6e5a8700937d938409ef6ac330953843455c9a3c3205,4,1.0761973534556546e-08,10,0,0.41900632783685154
LA,ORBFH,7,1919ac00cf01264947e754d18dee7eb3c9677f6eb1171aa77c4e38fdf1f5cd63,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,35.177298584241626,5013de940e2f772ce455cc06b046ddd94972608b9f1f6fa29c523c1c0bd93b60,5,1.2446816022304574e-08,11,0.004870521144295854,0.41291887512887082
LA,ORBFH,7,272016661a955028e084a4dca423bbd2cd3cc22a7842d19bc156b393218aacaf,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,39.150406839894913,ecbae9169cf568c47478382909128101432cfba3a4a390375edc4ef9b8f37177,6,1.2240037428057349e-08,12,0.021067502639696097,0.40078426114229093
LA,ORBFH,7,bebde71f3c47661c04a11f6d48f9c7cd5c87a00478c54ec9a69217e948660400,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.315466499457891,590e29a56e6ca4f0fab797156ba824c387f674cf7f967e711b24eff5c8ad3d5c,7,1.2280782613061092e-08,13,0.057365943812510728,0.38931722234425403
LA,ORBFH,7,28e506a08207ad250658b8882a63f8fd02f3c1bd4314ade048c7cf92dd012998,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.187899882261746,8abc8879831237a3498de3b238c09fa951bd2152e55b0b794947441420e9d08b,8,1.1216712891837233e-08,14,0.10455951573561975,0.39609987623174064
LA,ORBFH,7,3c3b98318a533ae5abce4b1915ae2d3a0431456c68b0fa918644060ec46b0e79,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.507731735816318,e5229f7b7ea249f20aef6e5a8700937d938409ef6ac330953843455c9a3c3205,4,1.0761973534556546e-08,15,0,0.37848052642398666
LA,ORBFH,7,5c9471b00d2b7af6d1b818236016a50e1b40b6a1d453a735c6fe5c0da68a61cd,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,35.175475826651123,044e84fee6d5e4ddd82c21dfeef169aec69c1fbb039cc49590babc133900c077,5,1.1974748304055538e-08,16,0.0015899890735626345,0.37795665247604637
LA,ORBFH,7,6214d5352d6170665348e447d717c3d789f1553ce56624ae6dbe8ffce9fbe77a,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,39.127702568459114,4879cf5b129788369698938ca973eb70ae1be37cc8df417d87944de98fdb06f1,6,1.2549554284646547e-08,17,0.0090092832850445469,0.3746290603131463
LA,ORBFH,7,01f5c586e19b601344c93ca1c21ba9f21765c6161e77d477dcacd76d48c4bf24,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.253416106159605,1b4265f24b6611f0760778add640f0dbef9a3c7f77a77af3e41493cf03ec6900,7,1.2630803070123875e-08,18,0.031755943251526593,0.36605863378049541
LA,ORBFH,7,5ed29bf37f19e3160ebd44495dd1fed6764cbe5754c8ae173b0f1b2136e4c39f,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.103955277427708,e6ef66f547bb66f19a0446d4784a7c2d5ca76efdb826d9eaafb37be69cb9f56b,8,1.149679196288389e-08,19,0.065565130214672737,0.36669236966933805
LA,ORBFH,8,96990b9fd60cbd8bd1abce9058fcea8d8f95bf329d021ef7b85a58fe0dd2b00b,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.451041041130331,81fe90037543d965d6f7fe388c5869d5fb4ca55dd7a3fb8fef8169bdc1e0c92a,4,1.0145875251055259e-08,0,,
LA,ORBFH,8,2d97ac354a7e97722e373b67661fb80d9486dcc619b78951eb6f20da4f360aff,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,35.280216960655437,e6638a684433449ca06060ec368e81bb0ca7f0cab91952cf32f9498db7e7c8c8,5,1.1649540887503917e-08,1,,
LA,ORBFH,8,ff042bee3c411342fa846ae5e74c601fa1e19b4b338dad6729141c0299c882e0,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,39.315721994773455,7488d2206ac3e76c6912e6771d05efd33d65bb752296f804ac0ec44568ac9def,6,1.2264917970128408e-08,2,,
LA,ORBFH,8,69afb7b278ad287a95a6391a56a4273274eaa7612d21af4241277a6a6472ff8e,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,39.002283467385979,85313b757c0293255300f38e24a22eaa9636698df3c0a7191752d6c062a6713d,7,1.1907490105045326e-08,3,,
LA,ORBFH,8,cdd4d98810287b4f87643891b62e9d8e8d85b68d31ea05fee3d01836a72d4c48,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.182512434412111,a9a8b49855c036fa1fe61d942c305f9dd921715a4e2c7c464a80f8d4095453a7,8,1.0826731511315302e-08,4,,
LA,ORBFH,8,6446970919814202943ea6ce0fa875d89ca5d0c27bc0da8602c33b1334477989,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.451041041130331,81fe90037543d965d6f7fe388c5869d5fb4ca55dd7a3fb8fef8169bdc1e0c92a,4,1.0145875251055259e-08,5,0,0.4992995521558462
LA,ORBFH,8,2b7da3fb11ba3629a71104a7b50e447d1b23ea17bca5fc874ccd17ef91eb31b4,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,35.247642088060637,14b9b002348c1c12735f9c46a7ad098bc594c7e1930610fad1a2541a9a7a3491,5,1.1647872000253301e-08,6,0.024743401107223645,0.48291014681033201
LA,ORBFH,8,d60750e88bb73a6224c6c6ac9594fb0d402a2b8288f19c4c54a72aa5f7d4b44a,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,39.13368001222306,3c76b3b722dae128566676a08b6a0f6d3aa685aff0a23328f6c4658ce1c4c610,6,1.1993755322237121e-08,7,0.064451719705630447,0.46357074461151354
LA,ORBFH,8,aa3f1f7e062ccb79efcda49e6480501605f733e92767acfc0f20c73d5c01bc9f,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.718299716622859,d9520d80611b3580fd6709b6028ffb3c84427b222b8c5c7555d4edd3d1de2741,7,1.2080026756677853e-08,8,0.12303326730031251,0.45684638631096824
LA,ORBFH,8,fdf5ec1840c8ce0f4900acb158092967d1026a9a3bd5dcc806f924b827ad0b9c,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,37.83498893998172,77d3837007549a43fbbdfac38bfb393391d0fa0d2d778fdae3ac521ef3c123e4,8,1.0714053644278465e-08,9,0.19853307079748445,0.47438212958043191
LA,ORBFH,8,0bef78b0ee4681815183f4bb582ffaaa644057ae8f571fe80f4685aa53ca1289,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.451041041130331,81fe90037543d965d6f7fe388c5869d5fb4ca55dd7a3fb8fef8169bdc1e0c92a,4,1.0145875251055259e-08,10,0,0.42715550178384548
LA,ORBFH,8,20d19d48fffe29c44bf63958a1c65e203633cb1903aabbfdd1289af37d97fdd4,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,35.241470936279761,17a53ea80619b0ba279ad8ae126e8282372829fe120c2b7554180d205b818b48,5,1.1655851395175887e-08,11,0.0047736844140465074,0.42100702381772481
LA,ORBFH,8,3fcd489995011162317f2a353c15705d40d392e11f1a98bdf67ac57f90b1b9b3,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,39.076250161216862,676fb4f822d84481b0e4d1386d63654588b9b9b86ef7d1e9cd532410896952b8,6,1.1740454830544422e-08,12,0.022451699561300317,0.40916987211248829
LA,ORBFH,8,fe245a6851f72a0d0c15dddb99cb4c27991c89323c641b977743bf86bec0817b,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.580073702227565,aa81bc2812d1e52672b4606b0332138b0f6164f21724c1883acc443087d30142,7,1.1763854779189842e-08,13,0.061665083916559026,0.39991803712587304
LA,ORBFH,8,d6d0da67e55387070269ab6bb7fd75be1a5e35b1ed56804ca7661b0211ec630e,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,37.672189763449168,147b467869d13af921462dce02e988bf18125e57a50d57db1d02afc10d2bed39,8,1.0891683999147972e-08,14,0.1087818406594345,0.40968254396709569
LA,ORBFH,8,044e1958a8f5e50435335e011d8210f6a0b66804c7a1409255972eddf91a22ce,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.451041041130331,81fe90037543d965d6f7fe388c5869d5fb4ca55dd7a3fb8fef8169bdc1e0c92a,4,1.0145875251055259e-08,15,0,0.39028793694415753
LA,ORBFH,8,bd5172399fcf21c294750775ae905b43cb726f9490b80b1dafe843c1540f8394,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,35.239607352683052,dea9661f6d42f5184f4ec0fe5bc7fdc53785f6bc5359de9a208048b0ddae61fe,5,1.1259416510256415e-08,16,0.0015971446136732615,0.38988425514545094
LA,ORBFH,8,16d63a46feb4f04bb52edd8b6ae6490316ee18d83573035ec5f8247cedd4fb97,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,39.052960286570311,1a015cad2ad59646f4a6d9b5612a163ec6c0333720181a0a33860ecfd13db53f,6,1.1978177560934e-08,17,0.010397142163121041,0.38659706275700911
LA,ORBFH,8,74a41759116c45df400ac58ff433906dde49fa99d156c3319cbfc13a39e9a43a,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.513454541417083,e47eeb68a0d8218f7c68eedff65d9a920a1a495d79eb1a6637b7db8065449ff1,7,1.1784932141267745e-08,18,0.036004044612174796,0.3796663072857035
LA,ORBFH,8,87b897eee10d04a9f1446aba49697637fdbd0651b8b0fe3482429fd59ce2d08f,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,37.619271992724819,2f513b2cc9c7166b493a08f99798a6b21960be20de24cba4729bf1e9968a834e,8,1.0666884264765031e-08,19,0.068079531751368466,0.38153534825076879
LA,ORBFH,9,e44aa72a237c9fbcac6b9cc5e579b5f98bcc6c49abce0ab37f45e78eac99723a,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.141476446912836,ef895c0e89db17ad524c9102b077eff082ec006c0814e1c3cc0d20df44c44428,4,9.944528756022919e-09,0,,
LA,ORBFH,9,c54567aea6b1af55f975ef951735d5c0defb8a1b54b6f56f301ce344eaa1029e,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,35.047455657434874,573583109fec3d4f4bfdbd58d3c1a16d5382c28a0334bc49cf67bd3c5d2f0318,5,1.1195412596975984e-08,1,,
LA,ORBFH,9,e472bfbfd7ae6a73847d3f0eb5620567a0aa2f69a60f150c49b7d243c544cf26,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,39.185506567965845,bee1d39ca7be94c6b1deddd7f208d9d867617dbb0a07ee5be63ab5572a8c518b,6,1.1581872350063804e-08,2,,
LA,ORBFH,9,51ddcd0eba6491ee441ae93d71e6775b7efd598ceba14b4f433177d896b42506,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,39.06711085907228,a517557d413781ca6094a74d2362788241be82b1ea5b62b6ebf751ebade30a92,7,1.1674445410392309e-08,3,,
LA,ORBFH,9,a69cc6d3b2c881532e1285e9a145111cddb115fc87fe220281cb7ab5d22e4057,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.953111362936788,01fa949e9737274c8a6c9728a0723d9e3e94667045c16d790959e3e8d55173cb,8,1.1250547160557289e-08,4,,
