model,candidate,case_id,request_sha256,metric,prompt_count,success_n,strict_success,strict_teacher_forced,target_new_nll_mean,target_true_nll_mean,target_new_nll_max,nll_advantage_mean
llama3-8b-inst,JV-HOR-T4,16090,f6c831476cadeaa0038e6bb551ae076812efc83498a850a668a7495d61d60c7b,NS,10,9,0,0,10.37411880493164,4.44803147315979,14.235762596130371,-5.926087331771851
llama3-8b-inst,JV-HOR-T4,20530,4dfc916bb178a81f3d78f01fa92e9c9b3c2688e5c216c19dcc0baea9fd224bd0,NS,10,8,0,0,7.7003988265991214,6.6144091337919235,12.304105758666992,-1.0859896928071975
llama3-8b-inst,JV-HOR-T4,5862,aec857a610dad0e126e9d08bcbb39760d34d6fb9e95c0ecb6ae6dbce7272001f,NS,10,5,0,0,8.020751333236694,7.404939889907837,12.087706565856934,-0.6158114433288574
llama3-8b-inst,JV-HOR-T4,5993,5158a282a14de70e66c35d6a663ad57357d56f592912ba7a5b73f4664fc5bc0e,NS,10,9,0,0,7.24063823223114,2.770405177026987,15.117802619934082,-4.470233055204153
llama3-8b-inst,JV-HOR-T4,19775,4a9e29cde6f4e0518ff71c4b32d9b5073e05c56fa700beed4b2c2ef7f2e26c59,NS,10,10,1,0,5.397037124633789,1.0555895330384373,6.799201488494873,-4.341447591595352
llama3-8b-inst,JV-HOR-T4,4254,22ae75f2262a3012a55809e3d0181ddca3353ca38572f94ae86f5030b9b38b36,NS,10,10,1,0,16.89305200576782,5.075316262245178,21.103334426879883,-11.817735743522643
llama3-8b-inst,JV-HOR-T4,6295,64a9bc2e8ea12ddf146ef0c66adf963f28e1563f2b55709e2367abcc0801eab8,NS,10,10,1,0,10.40838680267334,6.233239531517029,14.338446617126465,-4.175147271156311
llama3-8b-inst,JV-HOR-T4,9765,001152e4ff5995964cf56fefb30b1c6bc1bf5a07a116056ccd8fb2793dd36ee8,NS,10,10,1,0,11.012138938903808,1.6447638920973986,13.976770401000977,-9.36737504680641
llama3-8b-inst,JV-HOR-T4,5599,73e5311dd634f1c19548e49718ad04b9ab28bab0d087e03645b07b3b0b604cd1,NS,10,10,1,0,6.304038429260254,3.3327885679900646,11.62183952331543,-2.971249861270189
llama3-8b-inst,JV-HOR-T4,16635,1fd32bec4b5ad3151157a8a6598a79463efd8730cfef77fba0fd5c9248fdb174,NS,10,9,0,0,9.238162469863891,5.490550482273102,13.315505027770996,-3.7476119875907896
llama3-8b-inst,JV-HOR-T4,2603,2e1ddd44d1b0450365b794f0c04383d5b42cc3c44abac81d7a0049fef2715840,NS,10,10,1,0,13.00223512649536,5.431072306632996,15.691568374633789,-7.571162819862366
llama3-8b-inst,JV-HOR-T4,9210,3566844443b27f96a87a6220b479d05b63d5c847258f06b02623050e796605d5,NS,10,10,1,0,13.035113620758057,6.032342278957367,16.13261604309082,-7.00277134180069
llama3-8b-inst,JV-HOR-T4,11318,11a44c8198b7d361e09ada9c9ef94aeb0fad216080fafe2887ea15d8134fadcc,NS,10,10,1,0,13.626638889312744,4.965816825197544,16.757709503173828,-8.6608220641152
llama3-8b-inst,JV-HOR-T4,7684,8d288e04759fd3c63f71c6d0cc3b9cc904f9cc66fb60e6a64b0212d17485d9d1,NS,10,8,0,0,7.818281745910644,6.053947615623474,11.249374389648438,-1.7643341302871705
llama3-8b-inst,JV-HOR-T4,1649,b67fa681f4fd7ba6855f291206715edbb86d72e2efd0cd325a7a99b5a14a3b98,NS,10,7,0,0,5.703201675415039,4.016716855764389,10.417536735534668,-1.6864848196506501
llama3-8b-inst,JV-HOR-T4,7677,8f26ac32cc148b8edfe6c6fade39622d110142f5de5fdc95e4b4428a2135184a,NS,10,10,1,0,9.85609974861145,4.815903162956237,14.942920684814453,-5.040196585655212
llama3-8b-inst,JV-HOR-T4,2680,dfdda88adf60864dac8831f522cd84c935b571c564227ea3a099d4c3e490a06a,NS,10,9,0,0,6.614606761932373,2.7123653322458265,9.474349021911621,-3.9022414296865464
llama3-8b-inst,JV-HOR-T4,1012,3066030234cd80ef5eb5601a6fc41e0a19302920706ef660bd4f78b821b8da26,NS,10,10,1,0,9.122437286376954,3.6428286120295525,13.652979850769043,-5.479608674347401
llama3-8b-inst,JV-HOR-T4,3838,2165f5a66544b3b37297d2dd19dc72c82155a34763f469e4673be669ccdca5a7,NS,10,7,0,0,8.059603691101074,6.057570600509644,10.07884407043457,-2.0020330905914308
llama3-8b-inst,JV-HOR-T4,4649,7d4b50473f9c03ff800c74455cfda9103112c0b54fcf9a7326981b2d60578ed3,NS,10,7,0,0,12.426946783065796,8.889812397956849,18.89797019958496,-3.537134385108948
llama3-8b-inst,JV-HOR-T4,3158,d90850c9442327660e5b7ecdf01b497624f0949c2937f0b3ed7d56452d675f6a,NS,10,7,0,0,9.799694728851318,6.551833438873291,14.25805950164795,-3.2478612899780273
llama3-8b-inst,JV-HOR-T4,2540,51a51835035485215360f15d005a4bad842e7bfbe16d7a229add522603b42bfc,NS,10,10,1,0,9.935505199432374,3.492653501033783,12.274255752563477,-6.44285169839859
llama3-8b-inst,JV-HOR-T4,1477,ee3452c6c4fee471fa14e795b7406d771b8ad05c50129775dfff425ac12e62c8,NS,10,9,0,0,9.920655751228333,4.476676321029663,16.40598487854004,-5.443979430198669
llama3-8b-inst,JV-HOR-T4,19387,5a25ac69ae0e48637096f1375004a0fe089d694f5e2dd1cd3d9f8ed82eb5deb9,NS,10,10,1,0,12.738271951675415,2.4726286895573137,16.942703247070312,-10.2656432621181
llama3-8b-inst,JV-HOR-T4,17785,38a2663e541fe2e94905984252e70eb0f8f195fc8edd29c42f6088d73dc5cfbe,NS,10,10,1,0,9.561817026138305,5.49251360297203,14.30283260345459,-4.069303423166275
llama3-8b-inst,JV-HOR-T4,17870,82588d070c5312c851ebab0f3390bc37842152bf306c87f6bba82d2d8ffff609,NS,10,8,0,0,6.1970322847366335,3.024554803967476,12.488090515136719,-3.1724774807691576
llama3-8b-inst,JV-HOR-T4,11818,0d9227a163cd1dceaff07385dc89c034ee73a48f78259547207072a01b0e4dda,NS,10,8,0,0,5.676493573188782,4.208690422773361,8.580467224121094,-1.4678031504154205
llama3-8b-inst,JV-HOR-T4,12444,67426c85175fc541eddf0b238b5e15d2bfb4bb73d59703d756ea893861c366d0,NS,10,10,1,0,13.526830005645753,4.949815988540649,20.45696449279785,-8.577014017105103
llama3-8b-inst,JV-HOR-T4,13177,eb338759b38d191c9820068978ca3d1a5cdc96c28d6ad79faeae87314ed9e948,NS,10,6,0,0,10.27281346321106,8.481426095962524,16.030630111694336,-1.7913873672485352
llama3-8b-inst,JV-HOR-T4,2366,b1a953facde29eb46395cfd0fc270e23ff870e43b7aadbd51a9ee15667ff5c8c,NS,10,9,0,0,11.45580234527588,5.985702157020569,12.650940895080566,-5.47010018825531
llama3-8b-inst,JV-HOR-T4,3351,521fe611bf49ed13a21286b8815b08b286d29a6f9cccaea81a0a1958bc1d8fc5,NS,10,10,1,0,12.8544451713562,0.4495284613221884,17.15720558166504,-12.404916710034012
llama3-8b-inst,JV-HOR-T4,21910,a8f78b21dd34faac535b2322d504b6212b8c47e395c7817d80003c0b78e9b733,NS,10,10,1,0,6.046847891807556,3.7966707706451417,10.888547897338867,-2.2501771211624146
llama3-8b-inst,JV-HOR-T4,12850,1e67a08c1834567f5f610aadf7efd0ab3f0cddda2e8d18b55944dffe998d76af,NS,10,7,0,0,4.2404673337936405,3.6963064849376677,7.993504524230957,-0.5441608488559723
llama3-8b-inst,JV-HOR-T4,8935,95432ce74635807e7fb64dd1f1eac31f9cc0fd8000f0e9e6444d65ba7ea02346,NS,10,10,1,0,12.814747047424316,6.104988241195679,15.660822868347168,-6.7097588062286375
llama3-8b-inst,JV-HOR-T4,18568,a865e04062ff67faad8dbafc59acdbfbe9fe3fbde5ac3ec7c6f05682c07f1414,NS,10,10,1,0,11.060450124740601,0.6875037061050534,15.043519020080566,-10.372946418635546
llama3-8b-inst,JV-HOR-T4,21775,9111fdbd440456de5844078fd258291cec4266e94fb05ee32d3f0e98d4eee41a,NS,10,10,1,0,13.947671794891358,5.484722849726677,18.753957748413086,-8.46294894516468
llama3-8b-inst,JV-HOR-T4,17626,cf6c4c981c8caf2ce36f1f704bad1f5e7706012052890365d7bdc5e8b1ca46dd,NS,10,5,0,0,10.706719017028808,9.580968117713928,13.065332412719727,-1.1257508993148804
llama3-8b-inst,JV-HOR-T4,18788,68aa6384545eb925241d3ba9daa6b89ee832c645d9a5a5dc9301544e2534608a,NS,10,10,1,0,10.159611129760743,2.532675099372864,14.835845947265625,-7.626936030387879
llama3-8b-inst,JV-HOR-T4,10337,149927c035f6d17454e60260dd1d902d94b9e3aad3b97803b7ae7fe9df23620d,NS,10,10,1,0,10.797881889343262,4.638476610183716,17.83011245727539,-6.159405279159546
llama3-8b-inst,JV-HOR-T4,12391,1d5e98860b1dc494a252f59cbbe610492101eb00c89c08d0406d683fd9e1dcda,NS,10,9,0,0,8.594557428359986,1.4548498950898647,12.021051406860352,-7.139707533270121
llama3-8b-inst,JV-HOR-T4,3231,b5e7d324474bd3e2bb12800cf0d92ac3952f183f5f960779d6ff9c1e0a4c1b69,NS,10,10,1,0,12.226859855651856,3.22009534239769,13.800074577331543,-9.006764513254165
llama3-8b-inst,JV-HOR-T4,11590,fdfe274d71afa95eabef0760b0044a589744f26534a7c48f5482a46577b28958,NS,10,10,1,0,11.835818147659301,0.7781567960977555,16.97675323486328,-11.057661351561546
llama3-8b-inst,JV-HOR-T4,5190,e018528ac38bdcdccd779312450228d07682ee50609f5c1fba748f5ef388df7c,NS,10,10,1,0,11.895820713043213,4.651970827579499,15.08403205871582,-7.243849885463715
llama3-8b-inst,JV-HOR-T4,17317,dbe5cdf638795125ea44b01c0e7a12c5a270b02feaa51d771f5704106aaf697b,NS,10,4,0,0,8.02086181640625,7.402127635478974,13.795140266418457,-0.6187341809272766
llama3-8b-inst,JV-HOR-T4,20240,40f6c6ab603b5280800848ddfdd93cc241dcbbf85edbe5c34daf7eb2b282987c,NS,10,10,1,0,10.861352920532227,2.8861121475696563,15.4884614944458,-7.97524077296257
llama3-8b-inst,JV-HOR-T4,9407,02d13cc3ba1b9857de2d9af6adb4247f2dc69a8beb4712613a94334d3e3c315e,NS,10,6,0,0,5.487148189544678,3.800797313451767,9.753679275512695,-1.6863508760929107
qwen2.5-7b-inst,PRE_EDIT,8215,0403b26a9d7bbdcd333cf775d9f92c79dff5cc10a8e74c8215b6c27d41bc1c2f,RS,1,0,0,0,12.897139549255371,3.6213009357452393,12.897139549255371,-9.275838613510132
qwen2.5-7b-inst,PRE_EDIT,21618,6604774017b5c6eb380457103d52f5e7efd563005bb69f3aef4c02cbc7e446b6,RS,1,0,0,0,10.24002456665039,4.2561821937561035,10.24002456665039,-5.983842372894287
qwen2.5-7b-inst,PRE_EDIT,18193,c25fccd16947f9896b9362f2fc3645c30a991b4c1298446ca35f3c15872dff7f,RS,1,0,0,0,11.76706314086914,4.790579795837402,11.76706314086914,-6.976483345031738
qwen2.5-7b-inst,PRE_EDIT,1905,e2f1cf625b2585402c593f90cc775d62c2e4a7bce663c796e74f7fe26e355b29,RS,1,1,1,0,3.4107565879821777,6.108087062835693,3.4107565879821777,2.6973304748535156
qwen2.5-7b-inst,PRE_EDIT,18032,263e0a837d0fc67cd0549e4b89f1de6d301f3d7de450243f0b59c848dc28f77e,RS,1,0,0,0,15.260900497436523,11.12315559387207,15.260900497436523,-4.137744903564453
qwen2.5-7b-inst,PRE_EDIT,8597,57a57fb08af33302fbd083d836b2893ce0e7d03d27dc3247b5aa91d9acde086b,RS,1,0,0,0,12.098419189453125,7.10524845123291,12.098419189453125,-4.993170738220215
qwen2.5-7b-inst,PRE_EDIT,5379,39224f0d5c48b9fed23284c9407179934beea5c96c1add706be581eadb20fd7b,RS,1,0,0,0,12.38853645324707,12.332324028015137,12.38853645324707,-0.056212425231933594
qwen2.5-7b-inst,PRE_EDIT,371,2d11372e873f5cebb31294c2ffd99d260948fe5eaa3651aaf3a2f538bba4c006,RS,1,0,0,0,5.765989303588867,1.6855947971343994,5.765989303588867,-4.080394506454468
qwen2.5-7b-inst,PRE_EDIT,14488,aa99fa19546af974313677835121470b7147f178d89dca23a7d178f861781745,RS,1,0,0,0,10.284015655517578,2.400463581085205,10.284015655517578,-7.883552074432373
qwen2.5-7b-inst,PRE_EDIT,12143,0a23ff52a1afe49174bc0fbcd4fcd5e93f3e3d318d37a318865205acbde5ab36,RS,1,0,0,0,8.444235801696777,2.8348207473754883,8.444235801696777,-5.609415054321289
qwen2.5-7b-inst,PRE_EDIT,12706,a42445b909f63039d8593c51556c0fbf79ac00c321d802437337480b9e632139,RS,1,0,0,0,7.987191677093506,0.4264501631259918,7.987191677093506,-7.560741513967514
qwen2.5-7b-inst,PRE_EDIT,20568,d5b44ff7b92a709492e8787e2f197530401f4156e2bae02b2d21246c2edf1ec3,RS,1,0,0,0,8.126431465148926,1.6029287576675415,8.126431465148926,-6.523502707481384
qwen2.5-7b-inst,PRE_EDIT,13448,03488e90ee9c38df4496c340cce674d0a71d5a03cf0f657eff20ec971237eda7,RS,1,0,0,0,8.036018371582031,7.33399772644043,8.036018371582031,-0.7020206451416016
qwen2.5-7b-inst,PRE_EDIT,18674,47e3699f62610b1b73a26f17c33fcf57a86346b044a9f48bcdd0463fedf85426,RS,1,1,1,0,8.438521385192871,13.145224571228027,8.438521385192871,4.706703186035156
qwen2.5-7b-inst,PRE_EDIT,14479,f8078a7cedab211a6809d9e7808d9e680d419b96561688549aa955e965f53313,RS,1,0,0,0,11.340007781982422,8.180599212646484,11.340007781982422,-3.1594085693359375
qwen2.5-7b-inst,PRE_EDIT,4745,5af25d47a023c0e1d51f37eeedb94fbfd299c3a0cd288e33170d3f34a6df9109,RS,1,0,0,0,9.452162742614746,7.422248363494873,9.452162742614746,-2.029914379119873
qwen2.5-7b-inst,PRE_EDIT,16968,00c19deb7192aa90cacfa5359f708025920094cc12b9c24b33071a400418a43c,RS,1,0,0,0,9.739688873291016,6.4582719802856445,9.739688873291016,-3.281416893005371
qwen2.5-7b-inst,PRE_EDIT,8251,d8a6df34c78ccde5b0e3d21f0f09f7ebfc4e2830202ff578433b078936d92c61,RS,1,1,1,0,3.647480010986328,4.923850059509277,3.647480010986328,1.2763700485229492
qwen2.5-7b-inst,PRE_EDIT,17856,aff9b19707e9eeadc80bbd937db8ba00689fd3f97f30814ce9b092e89bdecc97,RS,1,0,0,0,15.65392017364502,4.557477951049805,15.65392017364502,-11.096442222595215
qwen2.5-7b-inst,PRE_EDIT,6029,5d6620e7a15d0df773ac7ce109c1adaf6f7af5f567d5c4c9359d3c60437702a9,RS,1,0,0,0,12.832942962646484,1.6551660299301147,12.832942962646484,-11.17777693271637
qwen2.5-7b-inst,PRE_EDIT,15108,28c8f4bfd308290cd45de350f0b2f3a9556b7b38442bed67b2afd51c277fade1,RS,1,0,0,0,7.151148796081543,3.782440185546875,7.151148796081543,-3.368708610534668
qwen2.5-7b-inst,PRE_EDIT,2481,72df945e22ce0a9f2a1743dc993709c3cd635a202ee56289a2a71e64ea5862c5,RS,1,1,1,0,12.035998344421387,13.31411075592041,12.035998344421387,1.2781124114990234
qwen2.5-7b-inst,PRE_EDIT,2418,cdda3067d049421eb3c225c77c307ad3183454b979e65fcfbb0c07974968058f,RS,1,0,0,0,6.5847344398498535,6.479574680328369,6.5847344398498535,-0.10515975952148438
qwen2.5-7b-inst,PRE_EDIT,5160,18d5201817fbd68a8a7d74f747565affd76e1d9eb7f52e6aa2e614d3bd2d494d,RS,1,1,1,0,12.106542587280273,12.691357612609863,12.106542587280273,0.5848150253295898
qwen2.5-7b-inst,PRE_EDIT,20551,ad147f5cb0d8580ac6a1e5ef4a63c2dd0ac417d5d2290d6e7cf0e5b7ef070dc8,RS,1,1,1,0,11.005054473876953,11.191072463989258,11.005054473876953,0.1860179901123047
qwen2.5-7b-inst,PRE_EDIT,11216,c3b8cbb7a6e6b2e678958cd682e28350b2d72aa988160dea942cc86aa0ccad1b,RS,1,0,0,0,11.59729290008545,3.679474353790283,11.59729290008545,-7.917818546295166
qwen2.5-7b-inst,PRE_EDIT,9185,382bcc843d8fc7d38d7858fa801113444dc0ff69b643a8ba15a13a290b208f64,RS,1,0,0,0,9.63851547241211,7.367312431335449,9.63851547241211,-2.27120304107666
qwen2.5-7b-inst,PRE_EDIT,19647,f8499f294fa0fd7880dc389b86e19238744b4d185ea930b588414968287f8a98,RS,1,0,0,0,11.476812362670898,2.046673059463501,11.476812362670898,-9.430139303207397
qwen2.5-7b-inst,PRE_EDIT,20750,d507b42705b4823965c65d7d1bd6d0eefecc1f83df35ab32f98f1767e94ff695,RS,1,0,0,0,19.253768920898438,5.724061012268066,19.253768920898438,-13.529707908630371
qwen2.5-7b-inst,PRE_EDIT,11599,a8ff0abadce780f302b02e6a1719e6e7df99f9fd4721a6f8dc8f94b84169b242,RS,1,0,0,0,15.256793975830078,3.526179552078247,15.256793975830078,-11.730614423751831
qwen2.5-7b-inst,PRE_EDIT,21721,6f3e95c347d198345649855e15894600d0ebd484432d943ed736a9397ae8d897,RS,1,1,1,0,8.265090942382812,10.057195663452148,8.265090942382812,1.792104721069336
qwen2.5-7b-inst,PRE_EDIT,15811,76f1e9732afd98c5089953b3cb80eff3069bce8b6e03db4ac3f15bd552a4cc16,RS,1,0,0,0,10.925710678100586,2.257450819015503,10.925710678100586,-8.668259859085083
qwen2.5-7b-inst,PRE_EDIT,3592,6513919a4878eed21297d2e315c6d3daaecda68eceab2a7cdbbdcf2d9559a719,RS,1,0,0,0,8.695550918579102,4.390695095062256,8.695550918579102,-4.304855823516846
qwen2.5-7b-inst,PRE_EDIT,3154,b14c1100dcb663be742327aaf58566fd5d95dd2ad252ff46a5ec015f6ed597bd,RS,1,1,1,0,8.384577751159668,11.663718223571777,8.384577751159668,3.2791404724121094
qwen2.5-7b-inst,PRE_EDIT,2728,df625d87714d29a475b0a9673a4ba1b9220a42d56346c7e73e9775e8ab35f290,RS,1,1,1,0,5.488763809204102,9.287158966064453,5.488763809204102,3.7983951568603516
qwen2.5-7b-inst,PRE_EDIT,8900,4accc3880965b76b6ccd52fac3f36163d33c4d2e0abcfced0c6974a59a3b2b34,RS,1,0,0,0,12.193126678466797,3.468716621398926,12.193126678466797,-8.724410057067871
qwen2.5-7b-inst,PRE_EDIT,21835,2a4d049c43b85cef82bb2e0e00b30b054d8654e93dfc3d88568a963fda2028f2,RS,1,0,0,0,15.538847923278809,0.2767176032066345,15.538847923278809,-15.262130320072174
qwen2.5-7b-inst,PRE_EDIT,5618,8b593385e371bc7e94c75fab4434a10e0ffa9aba296344c171e77c63f9203b52,RS,1,0,0,0,9.379837036132812,4.653131484985352,9.379837036132812,-4.726705551147461
qwen2.5-7b-inst,PRE_EDIT,6154,d4028449bdfe56e055da9afa5c7157cb8df5ee9d828ea421ece05f6a20accacb,RS,1,0,0,0,10.649145126342773,5.98169469833374,10.649145126342773,-4.667450428009033
qwen2.5-7b-inst,PRE_EDIT,9592,ed3ed2a5e1ee02368ff979364213db79de8116169304fc116edc59e0acd4054d,RS,1,0,0,0,12.133746147155762,3.387479543685913,12.133746147155762,-8.746266603469849
qwen2.5-7b-inst,PRE_EDIT,20502,0a236d10a80a4edc1304d8b4aea68ea233692a1f80f0e0a606f6dac936842f0f,RS,1,0,0,0,9.622587203979492,9.27957534790039,9.622587203979492,-0.34301185607910156
qwen2.5-7b-inst,PRE_EDIT,14475,c2f7b5ea74bed01a760da1b94fb129d994588ea96d4f89c183c379803f0dc47c,RS,1,0,0,0,15.490242958068848,8.909455299377441,15.490242958068848,-6.580787658691406
qwen2.5-7b-inst,PRE_EDIT,9475,d6f0fdd84c80975821ea90d0d2ccac48798c6fb143257a351b77a2752de5931b,RS,1,1,1,1,2.078669786453247,3.3031461238861084,2.078669786453247,1.2244763374328613
qwen2.5-7b-inst,PRE_EDIT,2617,578237172a40576eea42b6b569d04cefbf63f59629ad30d9f62fd3ab2c58b179,RS,1,1,1,0,7.823919773101807,9.889060020446777,7.823919773101807,2.0651402473449707
qwen2.5-7b-inst,PRE_EDIT,14787,55c8128d1c4808d58dfc072421b0c4ad8d823ea5cda52f2bba34fb66ac43e912,RS,1,0,0,0,16.142196655273438,7.197969436645508,16.142196655273438,-8.94422721862793
qwen2.5-7b-inst,PRE_EDIT,12466,9d7382f7cc9557743c9556b09ba96a4fc00a0f2aafcbd41ec61c9521622c308e,RS,1,0,0,0,4.645769119262695,3.5802392959594727,4.645769119262695,-1.0655298233032227
qwen2.5-7b-inst,PRE_EDIT,16072,ebe2362801b3a16ed4d087ca44db6113f984c3658916c6cd448444cb5f19e529,RS,1,0,0,0,6.160653114318848,2.402947187423706,6.160653114318848,-3.7577059268951416
qwen2.5-7b-inst,PRE_EDIT,13455,cf84ba3c6d45d80c6b1b55dadae6eca9076000c4ab30c69726e631ab0a6b98d3,RS,1,0,0,0,6.924886703491211,2.4774656295776367,6.924886703491211,-4.447421073913574
qwen2.5-7b-inst,PRE_EDIT,6810,7bbde3e7af855836bdf7ee82ea286755885883f57e0f15f8228d15803270c1ac,RS,1,0,0,0,11.013788223266602,10.423471450805664,11.013788223266602,-0.5903167724609375
qwen2.5-7b-inst,PRE_EDIT,10173,aa0dd394207e77de9364ceababd2c520a0bdc7974ba733a3288c3809f86a7cff,RS,1,0,0,0,14.495628356933594,6.128912925720215,14.495628356933594,-8.366715431213379
qwen2.5-7b-inst,PRE_EDIT,19281,cae1a53a41736f1b88f95f55b0acdf8593768f99f6691aaa6f65910a3795d5e0,RS,1,0,0,0,8.4434232711792,7.532550811767578,8.4434232711792,-0.9108724594116211
qwen2.5-7b-inst,PRE_EDIT,2138,ae121a6e521a53e036b3d7d63bb50827cbb03ac5c3e6472163da9a73daf452dc,RS,1,0,0,0,13.573765754699707,3.261619806289673,13.573765754699707,-10.312145948410034
qwen2.5-7b-inst,PRE_EDIT,20900,e0b03343fb825e39e77b418a6b9a3d280645b2dd6b8924fe7d09a73febd95e02,RS,1,1,1,0,6.1186394691467285,10.128684997558594,6.1186394691467285,4.010045528411865
qwen2.5-7b-inst,PRE_EDIT,11250,c2ac190ea1b3d3454956141f6face9828e6271cc619a7f642f64937cc9f928d0,RS,1,1,1,0,4.544684410095215,6.8742570877075195,4.544684410095215,2.3295726776123047
qwen2.5-7b-inst,PRE_EDIT,16090,f6c831476cadeaa0038e6bb551ae076812efc83498a850a668a7495d61d60c7b,RS,1,0,0,0,11.033677101135254,4.4943013191223145,11.033677101135254,-6.5393757820129395
qwen2.5-7b-inst,PRE_EDIT,20530,4dfc916bb178a81f3d78f01fa92e9c9b3c2688e5c216c19dcc0baea9fd224bd0,RS,1,1,1,0,12.599209785461426,15.537906646728516,12.599209785461426,2.93869686126709
qwen2.5-7b-inst,PRE_EDIT,5862,aec857a610dad0e126e9d08bcbb39760d34d6fb9e95c0ecb6ae6dbce7272001f,RS,1,1,1,0,14.75726318359375,15.489480972290039,14.75726318359375,0.7322177886962891
qwen2.5-7b-inst,PRE_EDIT,5993,5158a282a14de70e66c35d6a663ad57357d56f592912ba7a5b73f4664fc5bc0e,RS,1,0,0,0,5.640130996704102,1.1894111633300781,5.640130996704102,-4.450719833374023
qwen2.5-7b-inst,PRE_EDIT,19775,4a9e29cde6f4e0518ff71c4b32d9b5073e05c56fa700beed4b2c2ef7f2e26c59,RS,1,0,0,0,5.768057346343994,1.1717222929000854,5.768057346343994,-4.596335053443909
qwen2.5-7b-inst,PRE_EDIT,4254,22ae75f2262a3012a55809e3d0181ddca3353ca38572f94ae86f5030b9b38b36,RS,1,0,0,0,17.020015716552734,5.673101902008057,17.020015716552734,-11.346913814544678
qwen2.5-7b-inst,PRE_EDIT,6295,64a9bc2e8ea12ddf146ef0c66adf963f28e1563f2b55709e2367abcc0801eab8,RS,1,0,0,0,8.988936424255371,2.30914044380188,8.988936424255371,-6.679795980453491
qwen2.5-7b-inst,PRE_EDIT,9765,001152e4ff5995964cf56fefb30b1c6bc1bf5a07a116056ccd8fb2793dd36ee8,RS,1,0,0,0,8.103147506713867,6.688458442687988,8.103147506713867,-1.414689064025879
qwen2.5-7b-inst,PRE_EDIT,5599,73e5311dd634f1c19548e49718ad04b9ab28bab0d087e03645b07b3b0b604cd1,RS,1,0,0,0,4.653753757476807,1.7559503316879272,4.653753757476807,-2.8978034257888794
qwen2.5-7b-inst,PRE_EDIT,16635,1fd32bec4b5ad3151157a8a6598a79463efd8730cfef77fba0fd5c9248fdb174,RS,1,0,0,0,1.873478889465332,0.9122228622436523,1.873478889465332,-0.9612560272216797
qwen2.5-7b-inst,PRE_EDIT,2603,2e1ddd44d1b0450365b794f0c04383d5b42cc3c44abac81d7a0049fef2715840,RS,1,0,0,0,9.32833194732666,2.4384076595306396,9.32833194732666,-6.8899242877960205
qwen2.5-7b-inst,PRE_EDIT,9210,3566844443b27f96a87a6220b479d05b63d5c847258f06b02623050e796605d5,RS,1,0,0,0,12.767814636230469,2.8979296684265137,12.767814636230469,-9.869884967803955
qwen2.5-7b-inst,PRE_EDIT,11318,11a44c8198b7d361e09ada9c9ef94aeb0fad216080fafe2887ea15d8134fadcc,RS,1,0,0,0,13.933359146118164,7.686816692352295,13.933359146118164,-6.246542453765869
qwen2.5-7b-inst,PRE_EDIT,7684,8d288e04759fd3c63f71c6d0cc3b9cc904f9cc66fb60e6a64b0212d17485d9d1,RS,1,0,0,0,12.279847145080566,4.548060417175293,12.279847145080566,-7.731786727905273
qwen2.5-7b-inst,PRE_EDIT,1649,b67fa681f4fd7ba6855f291206715edbb86d72e2efd0cd325a7a99b5a14a3b98,RS,1,1,1,0,10.326809883117676,12.320037841796875,10.326809883117676,1.9932279586791992
qwen2.5-7b-inst,PRE_EDIT,7677,8f26ac32cc148b8edfe6c6fade39622d110142f5de5fdc95e4b4428a2135184a,RS,1,0,0,0,13.69094467163086,4.742434978485107,13.69094467163086,-8.948509693145752
qwen2.5-7b-inst,PRE_EDIT,2680,dfdda88adf60864dac8831f522cd84c935b571c564227ea3a099d4c3e490a06a,RS,1,0,0,0,12.096439361572266,6.611423015594482,12.096439361572266,-5.485016345977783
qwen2.5-7b-inst,PRE_EDIT,1012,3066030234cd80ef5eb5601a6fc41e0a19302920706ef660bd4f78b821b8da26,RS,1,0,0,0,13.564260482788086,1.0918785333633423,13.564260482788086,-12.472381949424744
qwen2.5-7b-inst,PRE_EDIT,3838,2165f5a66544b3b37297d2dd19dc72c82155a34763f469e4673be669ccdca5a7,RS,1,0,0,0,11.227872848510742,4.876492500305176,11.227872848510742,-6.351380348205566
qwen2.5-7b-inst,PRE_EDIT,4649,7d4b50473f9c03ff800c74455cfda9103112c0b54fcf9a7326981b2d60578ed3,RS,1,0,0,0,11.330341339111328,2.9353461265563965,11.330341339111328,-8.394995212554932
qwen2.5-7b-inst,PRE_EDIT,3158,d90850c9442327660e5b7ecdf01b497624f0949c2937f0b3ed7d56452d675f6a,RS,1,0,0,0,13.78509521484375,1.7699878215789795,13.78509521484375,-12.01510739326477
qwen2.5-7b-inst,PRE_EDIT,2540,51a51835035485215360f15d005a4bad842e7bfbe16d7a229add522603b42bfc,RS,1,0,0,0,9.993572235107422,0.934222400188446,9.993572235107422,-9.059349834918976
qwen2.5-7b-inst,PRE_EDIT,1477,ee3452c6c4fee471fa14e795b7406d771b8ad05c50129775dfff425ac12e62c8,RS,1,0,0,0,12.680821418762207,4.012683868408203,12.680821418762207,-8.668137550354004
