arm,batch,path,panel,seconds,forwards,backwards,input_tokens,scored_tokens,teacher_reads,teacher_read_seconds
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/000.json,past,0.6871139137074351,8,0,1155,129,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/000.json,training,6.6017600717023015,100,0,10971,606,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/001.json,current,1.0943861361593008,14,0,1828,202,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/001.json,generic,9.228540380485356,64,0,16448,8192,64,2.153757859952748
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/001.json,past,0.6865257490426302,8,0,1155,129,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/001.json,training,6.5925028985366225,100,0,10971,606,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/002.json,current,1.0954793952405453,14,0,1828,202,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/002.json,generic,9.146882866509259,64,0,16448,8192,64,2.0732434913516045
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/002.json,past,0.686764283105731,8,0,1155,129,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/002.json,training,6.607242397032678,100,0,10971,606,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/003.json,current,1.0972285168245435,14,0,1828,202,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/003.json,generic,9.166179527528584,64,0,16448,8192,64,2.091828023083508
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/003.json,past,0.6876347037032247,8,0,1155,129,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/003.json,training,6.602992067113519,100,0,10971,606,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/004.json,current,1.0948391389101744,14,0,1828,202,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/004.json,generic,9.158724758774042,64,0,16448,8192,64,2.0854073418304324
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/004.json,past,0.6877530934289098,8,0,1155,129,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/004.json,training,6.607887551188469,100,0,10971,606,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/005.json,current,1.093328284099698,14,0,1828,202,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/005.json,generic,9.165329424664378,64,0,16448,8192,64,2.0889108711853623
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/005.json,past,0.6865879604592919,8,0,1155,129,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/005.json,training,6.605372669175267,100,0,10971,606,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/006.json,current,1.0952832251787186,14,0,1828,202,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/006.json,generic,9.144885932095349,64,0,16448,8192,64,2.0704568661749363
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/006.json,past,0.6867047250270844,8,0,1155,129,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/006.json,training,6.60425837803632,100,0,10971,606,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/007.json,current,1.095469574443996,14,0,1828,202,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/007.json,generic,9.155515860766172,64,0,16448,8192,64,2.0804132306948304
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/007.json,past,0.6852981764823198,8,0,1155,129,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/007.json,training,6.609717939980328,100,0,10971,606,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/008.json,current,1.1017136611044407,14,0,1828,202,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/008.json,generic,9.169057768769562,64,0,16448,8192,64,2.0931207882240415
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/008.json,past,0.6912258667871356,8,0,1155,129,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/008.json,training,6.628520792350173,100,0,10971,606,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/009.json,current,1.1053224094212055,14,0,1828,202,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/009.json,generic,9.162304204888642,64,0,16448,8192,64,2.076606665737927
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/009.json,past,0.6921184873208404,8,0,1155,129,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/009.json,training,6.654070453718305,100,0,10971,606,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/010.json,current,1.095702612772584,14,0,1828,202,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/010.json,generic,9.174100283533335,64,0,16448,8192,64,2.090417687781155
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/010.json,past,0.686072095297277,8,0,1155,129,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/010.json,training,6.647980693727732,100,0,10971,606,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/011.json,current,1.110890943557024,14,0,1828,202,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/011.json,generic,9.15822399687022,64,0,16448,8192,64,2.0702999141067266
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/011.json,past,0.6889406768605113,8,0,1155,129,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/011.json,training,6.643062655813992,100,0,10971,606,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/012.json,current,1.1054004561156034,14,0,1828,202,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/012.json,generic,9.161246416158974,64,0,16448,8192,64,2.0775818657130003
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/012.json,past,0.6900881640613079,8,0,1155,129,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/012.json,training,6.633838604204357,100,0,10971,606,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/013.json,current,1.1040765065699816,14,0,1828,202,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/013.json,generic,9.148091820068657,64,0,16448,8192,64,2.063246952369809
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/013.json,past,0.6909678773954511,8,0,1155,129,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/013.json,training,6.655471978709102,100,0,10971,606,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/014.json,current,1.1055943379178643,14,0,1828,202,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/014.json,generic,9.179843190126121,64,0,16448,8192,64,2.101158829405904
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/014.json,past,0.6921968469396234,8,0,1155,129,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/014.json,training,6.651447125710547,100,0,10971,606,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/015.json,current,1.1023646974936128,14,0,1828,202,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/015.json,generic,9.182601680979133,64,0,16448,8192,64,2.099406383931637
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/015.json,past,0.688366842456162,8,0,1155,129,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/015.json,training,6.659009346738458,100,0,10971,606,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/016.json,current,1.0935968710109591,14,0,1828,202,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/016.json,generic,9.149866237305105,64,0,16448,8192,64,2.0752698965370655
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/016.json,past,0.6842186935245991,8,0,1155,129,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/016.json,training,6.621042989194393,100,0,10971,606,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/017.json,current,1.0960922185331583,14,0,1828,202,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/017.json,generic,9.160936747677624,64,0,16448,8192,64,2.0852929363027215
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/017.json,past,0.6856420803815126,8,0,1155,129,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/017.json,training,6.61909038759768,100,0,10971,606,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/018.json,current,1.0974269295111299,14,0,1828,202,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/018.json,generic,9.140905808657408,64,0,16448,8192,64,2.066520992666483
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/018.json,past,0.6866720663383603,8,0,1155,129,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/018.json,training,6.615838390775025,100,0,10971,606,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/019.json,current,1.0943468054756522,14,0,1828,202,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/019.json,generic,9.162824055179954,64,0,16448,8192,64,2.0874699279665947
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/019.json,past,0.6857460644096136,8,0,1155,129,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/019.json,training,6.619391252286732,100,0,10971,606,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/020.json,current,1.0951349092647433,14,0,1828,202,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/020.json,generic,9.147645906545222,64,0,16448,8192,64,2.06969256978482
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/020.json,past,0.6868428960442543,8,0,1155,129,0,0
C48,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B007/episode/scores/020.json,training,6.617933687753975,100,0,10971,606,0,0
C48,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B008/episode/scores/000.json,current,1.1456017987802625,14,0,1808,202,0,0
C48,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B008/episode/scores/000.json,generic,9.214196372777224,64,0,16448,8192,64,2.140862677246332
C48,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B008/episode/scores/000.json,past,0.6836463762447238,8,0,1157,129,0,0
C48,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B008/episode/scores/000.json,training,6.627864929847419,100,0,10917,612,0,0
C48,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B008/episode/scores/001.json,current,1.1583265736699104,14,0,1808,202,0,0
C48,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B008/episode/scores/001.json,generic,9.157072960399091,64,0,16448,8192,64,2.0755877438932657
C48,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B008/episode/scores/001.json,past,0.6910506282001734,8,0,1157,129,0,0
C48,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B008/episode/scores/001.json,training,6.641776878386736,100,0,10917,612,0,0
C48,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B008/episode/scores/002.json,current,1.147279460914433,14,0,1808,202,0,0
C48,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B008/episode/scores/002.json,generic,9.429458597674966,64,0,16448,8192,64,2.3567589865997434
C48,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B008/episode/scores/002.json,past,0.6870977431535721,8,0,1157,129,0,0
C48,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B008/episode/scores/002.json,training,6.624560163356364,100,0,10917,612,0,0
C48,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B008/episode/scores/003.json,current,1.14633749704808,14,0,1808,202,0,0
C48,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B008/episode/scores/003.json,generic,9.429658237844706,64,0,16448,8192,64,2.3565663443878293
C48,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B008/episode/scores/003.json,past,0.6844343980774283,8,0,1157,129,0,0
C48,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B008/episode/scores/003.json,training,6.619356196373701,100,0,10917,612,0,0
C48,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B008/episode/scores/004.json,current,1.144154760055244,14,0,1808,202,0,0
C48,8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B008/episode/scores/004.json,generic,9.47122163232416,64,0,16448,8192,64,2.3973385877907276
