arm,batch,metric,numerator,denominator,rate,request_denominator,pair_strict_num,ties,bit_order_sha256,new_nll_prompt_n,new_nll_prompt_mean,new_nll_prompt_median,new_nll_prompt_q25,new_nll_prompt_q75,new_nll_prompt_p90,new_nll_prompt_max,new_nll_request_n,new_nll_request_mean,new_nll_request_median,new_nll_request_q25,new_nll_request_q75,new_nll_request_p90,new_nll_request_max,new_strict_num,new_strict_den,new_token_correct,new_token_den,true_nll_prompt_n,true_nll_prompt_mean,true_nll_prompt_median,true_nll_prompt_q25,true_nll_prompt_q75,true_nll_prompt_p90,true_nll_prompt_max,true_nll_request_n,true_nll_request_mean,true_nll_request_median,true_nll_request_q25,true_nll_request_q75,true_nll_request_p90,true_nll_request_max,true_strict_num,true_strict_den,true_token_correct,true_token_den,margin_prompt_n,margin_prompt_mean,margin_prompt_median,margin_prompt_q25,margin_prompt_q75,margin_prompt_p90,margin_prompt_max,margin_request_n,margin_request_mean,margin_request_median,margin_request_q25,margin_request_q75,margin_request_p90,margin_request_max,new_nll_prompt_p99,new_nll_request_p99,true_nll_prompt_p99,true_nll_request_p99,margin_prompt_p99,margin_request_p99,atwrite_denominator,atwrite_before_num,atwrite_after_num,atwrite_retained,atwrite_lost,atwrite_gained,atwrite_both_failed,atwrite_conditional_loss_den,atwrite_conditional_loss_rate,atwrite_paired_rate_delta
BASE_ALPHAEDIT,24,RS,2376,2400,0.99,2400,2376,0,b68530ce2d49acc0039ae5a4c451e60b4debd3e23b64d295b8beb42e9048408f,2400,0.21621246265881988,0.006644950481131673,0.0021449553314596415,0.02116819377988577,0.130637966096401,13.10132884979248,2400,0.21621246265881988,0.006644950481131673,0.0021449553314596415,0.02116819377988577,0.130637966096401,13.10132884979248,2301,2400,2331,2430,2400,11.919530332821111,11.630091667175293,9.012436151504517,14.630046606063843,17.473244667053223,31.481061935424805,2400,11.919530332821111,11.630091667175293,9.012436151504517,14.630046606063843,17.473244667053223,31.481061935424805,9,2400,42,2433,2400,11.70331787016229,11.550862412899733,8.821813448797911,14.605380910332315,17.450802143779583,31.48073571283021,2400,11.70331787016229,11.550862412899733,8.821813448797911,14.605380910332315,17.450802143779583,31.48073571283021,5.955289993286108,5.955289993286108,23.032582588195794,23.032582588195794,23.031146817636902,23.031146817636902,2400,2393,2376,2374,19,2,5,2393,0.007939824488090262,-0.00708333333333333
BASE_ALPHAEDIT,25,RS,2474,2500,0.9896,2500,2474,0,a4d8d412b61f9138c3ff82e0544f9e556597a66b3b990a0558dfaa858535bd86,2500,0.2307656965736751,0.00686856172978878,0.002274368656799197,0.022502352483570576,0.14300982058048242,12.522541999816895,2500,0.2307656965736751,0.00686856172978878,0.002274368656799197,0.022502352483570576,0.14300982058048242,12.522541999816895,2390,2500,2421,2531,2500,11.873578793677687,11.591765403747559,8.97627854347229,14.582234859466553,17.375022315979002,31.311603546142578,2500,11.873578793677687,11.591765403747559,8.97627854347229,14.582234859466553,17.375022315979002,31.311603546142578,10,2500,44,2535,2500,11.642813097104012,11.507617721625138,8.769939814315876,14.568799445754848,17.343122124865477,31.311277085187612,2500,11.642813097104012,11.507617721625138,8.769939814315876,14.568799445754848,17.343122124865477,31.311277085187612,6.9271345186233155,6.9271345186233155,22.87179294586181,22.87179294586181,22.871753805687323,22.871753805687323,2500,2493,2474,2472,21,2,5,2493,0.00842358604091456,-0.00759999999999994
BASE_ALPHAEDIT,26,RS,2574,2600,0.99,2600,2574,0,3d85b09dc245b83e64a4b032d5c10daf88adae9aa8a4376b8cb58ed82cc62a26,2600,0.23846760790611196,0.007245573215186596,0.0022885221987962723,0.025103358551859856,0.1531773805618286,13.501773834228516,2600,0.23846760790611196,0.007245573215186596,0.0022885221987962723,0.025103358551859856,0.1531773805618286,13.501773834228516,2483,2600,2517,2634,2600,11.887521703174482,11.581731796264648,8.983134031295776,14.626589059829712,17.413919258117676,31.907146453857422,2600,11.887521703174482,11.581731796264648,8.983134031295776,14.626589059829712,17.413919258117676,31.907146453857422,10,2600,44,2635,2600,11.649054095268369,11.46940900219488,8.753561021294445,14.606074277427979,17.381399015756323,31.906887088087387,2600,11.649054095268369,11.46940900219488,8.753561021294445,14.606074277427979,17.381399015756323,31.906887088087387,6.822627429962147,6.822627429962147,23.01884252548217,23.01884252548217,23.018603290529892,23.018603290529892,2600,2593,2574,2572,21,2,5,2593,0.008098727342846125,-0.007307692307692348
BASE_ALPHAEDIT,27,RS,2675,2700,0.9907407407407407,2700,2675,0,bf7b4a0014549b59f788cf67143e09d2a4d4ef51b2733a91e7502d8468756d43,2700,0.24899535840029818,0.007290603825822473,0.002282129309605807,0.02528186095878482,0.1715194672346115,13.614806175231934,2700,0.24899535840029818,0.007290603825822473,0.002282129309605807,0.02528186095878482,0.1715194672346115,13.614806175231934,2579,2700,2614,2735,2700,11.86522886644773,11.625178337097168,8.907487869262695,14.549850463867188,17.3932897567749,31.760408401489258,2700,11.86522886644773,11.625178337097168,8.907487869262695,14.549850463867188,17.3932897567749,31.760408401489258,8,2700,42,2735,2700,11.616233508047431,11.554409175179899,8.682424304191954,14.52563015371561,17.361193552432816,31.760177758114878,2700,11.616233508047431,11.554409175179899,8.682424304191954,14.52563015371561,17.361193552432816,31.760177758114878,6.708970274925218,6.708970274925218,22.828493328094478,22.828493328094478,22.822017753502582,22.822017753502582,2700,2693,2675,2673,20,2,5,2693,0.007426661715558856,-0.00666666666666671
BASE_ALPHAEDIT,28,RS,2772,2800,0.99,2800,2772,0,2849f195307f586fc4fb7a67c60a5488b7f3cf8718e3c9a366a9de06f8218eba,2800,0.249026450229188,0.007662487914785743,0.002465871104504913,0.028193011414259672,0.20567679256200783,13.829028129577637,2800,0.249026450229188,0.007662487914785743,0.002465871104504913,0.028193011414259672,0.20567679256200783,13.829028129577637,2668,2800,2706,2838,2800,11.761174012810391,11.521594047546387,8.75760269165039,14.437290668487549,17.269287300109863,31.801273345947266,2800,11.761174012810391,11.521594047546387,8.75760269165039,14.437290668487549,17.269287300109863,31.801273345947266,10,2800,44,2835,2800,11.512147562581202,11.413282643072307,8.567826383456122,14.415311256190762,17.24327846217493,31.800983351800824,2800,11.512147562581202,11.413282643072307,8.567826383456122,14.415311256190762,17.24327846217493,31.800983351800824,6.333999261856071,6.333999261856071,22.679697475433347,22.679697475433347,22.67824387640692,22.67824387640692,2800,2793,2772,2770,23,2,5,2793,0.008234872896527032,-0.007500000000000062
BASE_ALPHAEDIT,29,RS,2869,2900,0.9893103448275862,2900,2869,0,eea46486629b6f0d7f6154d2c1dfa1f89aaa1009b7634ddd9b8064bde5fbec6b,2900,0.25858192616131526,0.00802299939095974,0.002530232071876526,0.029616351705044508,0.23679360151290885,14.222580909729004,2900,0.25858192616131526,0.00802299939095974,0.002530232071876526,0.029616351705044508,0.23679360151290885,14.222580909729004,2749,2900,2788,2939,2900,11.721417122937353,11.479183673858643,8.718505144119263,14.456490755081177,17.363458251953123,31.529457092285156,2900,11.721417122937353,11.479183673858643,8.718505144119263,14.456490755081177,17.363458251953123,31.529457092285156,11,2900,47,2937,2900,11.462835196776037,11.393354427127633,8.456700911629014,14.429314527769748,17.336627243651307,31.529100839194143,2900,11.462835196776037,11.393354427127633,8.456700911629014,14.429314527769748,17.336627243651307,31.529100839194143,6.3426980066299326,6.3426980066299326,22.600669116973794,22.600669116973794,22.59964961088429,22.59964961088429,2900,2893,2869,2866,27,3,4,2893,0.009332872450743173,-0.008275862068965578
BASE_ALPHAEDIT,30,RS,2964,3000,0.988,3000,2964,0,2fbfaea118e4d8ce4b84438fc8046872c4782f9339629b97eecf9b3c1f465370,3000,0.2639394915356327,0.00801318371668458,0.002730066829826683,0.031387656927108765,0.22686088830232604,14.457633972167969,3000,0.2639394915356327,0.00801318371668458,0.002730066829826683,0.031387656927108765,0.22686088830232604,14.457633972167969,2846,3000,2886,3040,3000,11.697097294338668,11.451314926147461,8.733802795410156,14.377183437347412,17.273525428771972,31.809383392333984,3000,11.697097294338668,11.451314926147461,8.733802795410156,14.377183437347412,17.273525428771972,31.809383392333984,13,3000,50,3039,3000,11.433157802803034,11.359653005376458,8.511974500026554,14.345021605025977,17.270456960506273,31.808956356631825,3000,11.433157802803034,11.359653005376458,8.511974500026554,14.345021605025977,17.270456960506273,31.808956356631825,6.408797545432907,6.408797545432907,22.790545940399152,22.790545940399152,22.788986215101886,22.788986215101886,3000,2993,2964,2961,32,3,4,2993,0.010691613765452723,-0.009666666666666712
BASE_ALPHAEDIT,31,RS,3062,3100,0.987741935483871,3100,3062,0,62bc5ffa9e08bb82b2d0e78698166ad55ae3f02ac83aa1631388271f6788f794,3100,0.2711916408126879,0.00849845539778471,0.0027564885676838458,0.034724642522633076,0.2737032264471051,14.200957298278809,3100,0.2711916408126879,0.00849845539778471,0.0027564885676838458,0.034724642522633076,0.2737032264471051,14.200957298278809,2940,3100,2981,3141,3100,11.602751917094594,11.388847351074219,8.668442726135254,14.258596897125244,17.169308280944822,32.12173843383789,3100,11.602751917094594,11.388847351074219,8.668442726135254,14.258596897125244,17.169308280944822,32.12173843383789,13,3100,50,3139,3100,11.331560276281905,11.266745955916122,8.405544760462362,14.184419454657473,17.142815154422713,32.12130663183052,3100,11.331560276281905,11.266745955916122,8.405544760462362,14.184419454657473,17.142815154422713,32.12130663183052,6.92160013198851,6.92160013198851,22.67090215682982,22.67090215682982,22.66963139581161,22.66963139581161,3100,3093,3062,3059,34,3,4,3093,0.010992563853863564,-0.010000000000000009
BASE_ALPHAEDIT,32,RS,3159,3200,0.9871875,3200,3159,0,0ae71a1c69821caff5d350e1e2537651caaec9947b760c98ed79ebe28c48911c,3200,0.2813648474472376,0.009004579856991768,0.002891736279707402,0.038189442828297615,0.30656749308109194,14.350075721740723,3200,0.2813648474472376,0.009004579856991768,0.002891736279707402,0.038189442828297615,0.30656749308109194,14.350075721740723,3028,3200,3070,3242,3200,11.556533003788791,11.342229843139648,8.598424434661865,14.302084684371948,17.07069683074951,31.7166690826416,3200,11.556533003788791,11.342229843139648,8.598424434661865,14.302084684371948,17.07069683074951,31.7166690826416,12,3200,48,3239,3200,11.275168156341554,11.209584736265242,8.296176531701349,14.231582976295613,17.02365473034733,31.716318072896684,3200,11.275168156341554,11.209584736265242,8.296176531701349,14.231582976295613,17.02365473034733,31.716318072896684,6.418878884315432,6.418878884315432,22.585194187164305,22.585194187164305,22.58101026213495,22.58101026213495,3200,3193,3159,3156,37,3,4,3193,0.011587848418415283,-0.010624999999999996
BASE_ALPHAEDIT,33,RS,3257,3300,0.9869696969696969,3300,3257,0,20b327786792aecebfb5ae870f32b727877bf43d9b0c6db4234446a07c59d163,3300,0.29858226372061175,0.00945931812748313,0.0029571991181001067,0.04095046501606703,0.33609419465065,14.705703735351562,3300,0.29858226372061175,0.00945931812748313,0.0029571991181001067,0.04095046501606703,0.33609419465065,14.705703735351562,3107,3300,3151,3344,3300,11.555674637608004,11.329447746276855,8.607959270477295,14.276183366775513,17.123537826538083,31.364389419555664,3300,11.555674637608004,11.329447746276855,8.607959270477295,14.276183366775513,17.123537826538083,31.364389419555664,12,3300,49,3340,3300,11.25709237388739,11.19052158948034,8.308666522032581,14.210263908316847,17.095463653746993,31.3640365031315,3300,11.25709237388739,11.19052158948034,8.308666522032581,14.210263908316847,17.095463653746993,31.3640365031315,6.613817181587211,6.613817181587211,22.654235305786127,22.654235305786127,22.653272451084916,22.653272451084916,3300,3293,3257,3254,39,3,4,3293,0.011843303978135438,-0.01090909090909098
BASE_ALPHAEDIT,34,RS,3354,3400,0.9864705882352941,3400,3354,0,50263c3fe2f485ce2a534f230915a91080bd5ae48ac87d058274e58b09ffd627,3400,0.30106556815322216,0.009686078410595655,0.0029845061944797635,0.04186296742409468,0.3595304220914839,14.89860725402832,3400,0.30106556815322216,0.009686078410595655,0.0029845061944797635,0.04186296742409468,0.3595304220914839,14.89860725402832,3209,3400,3255,3446,3400,11.497491592132103,11.278634548187256,8.56041932106018,14.205226182937622,17.08040142059326,30.763456344604492,3400,11.497491592132103,11.278634548187256,8.56041932106018,14.205226182937622,17.08040142059326,30.763456344604492,12,3400,50,3441,3400,11.196426023978882,11.164138015941717,8.319567514350638,14.154033395985607,17.05368440465536,30.763076735078357,3400,11.196426023978882,11.164138015941717,8.319567514350638,14.154033395985607,17.05368440465536,30.763076735078357,6.597053327560416,6.597053327560416,22.52928850173949,22.52928850173949,22.52761701614711,22.52761701614711,3400,3393,3354,3351,42,3,4,3393,0.01237842617152962,-0.011470588235294121
BASE_ALPHAEDIT,35,RS,3453,3500,0.9865714285714285,3500,3453,0,3c44d21fa499846eff8c0cf3600d6f8a63094007741a7b5eecf11ed830888ed9,3500,0.3116169053094387,0.010588182602077723,0.003120881912764162,0.04745928291231394,0.40642950534820554,14.773263931274414,3500,0.3116169053094387,0.010588182602077723,0.003120881912764162,0.04745928291231394,0.40642950534820554,14.773263931274414,3285,3500,3333,3548,3500,11.377556503339537,11.171680450439453,8.418417930603027,14.08708119392395,16.90345401763916,30.83669090270996,3500,11.377556503339537,11.171680450439453,8.418417930603027,14.08708119392395,16.90345401763916,30.83669090270996,11,3500,50,3542,3500,11.065939598030099,11.010110869538039,8.208519188920036,14.022551672183909,16.891105835987855,30.836407820723252,3500,11.065939598030099,11.010110869538039,8.208519188920036,14.022551672183909,16.891105835987855,30.836407820723252,6.431178064346301,6.431178064346301,22.288449268341065,22.288449268341065,22.286758932847878,22.286758932847878,3500,3493,3453,3450,43,3,4,3493,0.012310334955625536,-0.011428571428571455
BASE_ALPHAEDIT,36,RS,3551,3600,0.9863888888888889,3600,3551,0,fd1f96096c00d975e4a1b2ba32b35f382dce6339c7b1b42f3eef407aa99a1ecc,3600,0.33860554518401637,0.011151960585266352,0.003365479817148298,0.05090081412345171,0.46253230571746806,15.324742317199707,3600,0.33860554518401637,0.011151960585266352,0.003365479817148298,0.05090081412345171,0.46253230571746806,15.324742317199707,3369,3600,3419,3650,3600,11.295021265218448,11.10876178741455,8.38341999053955,13.967909574508667,16.812469482421875,30.702573776245117,3600,11.295021265218448,11.10876178741455,8.38341999053955,13.967909574508667,16.812469482421875,30.702573776245117,12,3600,52,3643,3600,10.956415720034432,10.95673110615462,8.041732116776984,13.894579080340918,16.77230113724945,30.702271745511098,3600,10.956415720034432,10.95673110615462,8.041732116776984,13.894579080340918,16.77230113724945,30.702271745511098,7.095517897605886,7.095517897605886,22.019983959197976,22.019983959197976,22.017685054040026,22.017685054040026,3600,3593,3551,3548,45,3,4,3593,0.012524352908433064,-0.011666666666666714
BASE_ALPHAEDIT,37,RS,3649,3700,0.9862162162162162,3700,3649,0,3168d1cd9ff410a57ff559e761d7f869352f7974219011f77ca3d9b7bb836b5a,3700,0.35290312561756443,0.011364547535777092,0.003328767081256956,0.05241174064576626,0.5180599212646484,14.24356460571289,3700,0.35290312561756443,0.011364547535777092,0.003328767081256956,0.05241174064576626,0.5180599212646484,14.24356460571289,3449,3700,3501,3752,3700,11.270683223207456,11.110188961029053,8.341047048568726,13.94244933128357,16.80181369781494,30.634090423583984,3700,11.270683223207456,11.110188961029053,8.341047048568726,13.94244933128357,16.80181369781494,30.634090423583984,13,3700,54,3744,3700,10.917780097589892,10.961126985610463,8.01460825651884,13.880648297534208,16.75065172218492,30.63376265176339,3700,10.917780097589892,10.961126985610463,8.01460825651884,13.880648297534208,16.75065172218492,30.63376265176339,7.437804741859395,7.437804741859395,22.059853630065916,22.059853630065916,22.058413726275358,22.058413726275358,3700,3693,3649,3646,47,3,4,3693,0.01272678039534254,-0.011891891891891881
BASE_ALPHAEDIT,38,RS,3740,3800,0.9842105263157894,3800,3740,0,37e75774dd86b662b54663041b4053170c40c10ff70258b80b1752e7f997d7f3,3800,0.37605160342701716,0.011574320495128632,0.0033164997003041208,0.057679605670273304,0.5905171155929565,14.354118347167969,3800,0.37605160342701716,0.011574320495128632,0.0033164997003041208,0.057679605670273304,0.5905171155929565,14.354118347167969,3525,3800,3577,3852,3800,11.241198290019835,11.069759845733643,8.323657751083374,13.941105842590332,16.789030265808105,30.604839324951172,3800,11.241198290019835,11.069759845733643,8.323657751083374,13.941105842590332,16.789030265808105,30.604839324951172,16,3800,57,3844,3800,10.865146686592817,10.930362751707435,7.94122130703181,13.890583157524816,16.756863414525288,30.604462694522226,3800,10.865146686592817,10.930362751707435,7.94122130703181,13.890583157524816,16.756863414525288,30.604462694522226,7.99435679912566,7.99435679912566,22.3479440498352,22.3479440498352,22.34667408308654,22.34667408308654,3800,3793,3740,3737,56,3,4,3793,0.01476403901924598,-0.013947368421052708
BASE_ALPHAEDIT,39,RS,3835,3900,0.9833333333333333,3900,3835,0,cdae872ff0ed5a954a69cdd6f449ba4acf889ce0ec9e1474dd4dbf2a402278cf,3900,0.40087623709533543,0.012831385713070631,0.0036346937995404005,0.06519038788974285,0.658269119262695,14.306997299194336,3900,0.40087623709533543,0.012831385713070631,0.0036346937995404005,0.06519038788974285,0.658269119262695,14.306997299194336,3591,3900,3644,3953,3900,11.164364538591068,10.989357471466064,8.250465393066406,13.86270809173584,16.658094024658205,30.846521377563477,3900,11.164364538591068,10.989357471466064,8.250465393066406,13.86270809173584,16.658094024658205,30.846521377563477,21,3900,63,3946,3900,10.763488301495732,10.82663269364275,7.850417248322628,13.78056554410432,16.598320811620216,30.846107926015975,3900,10.763488301495732,10.82663269364275,7.850417248322628,13.78056554410432,16.598320811620216,30.846107926015975,8.135814104080197,8.135814104080197,22.043476276397698,22.043476276397698,22.042283856860443,22.042283856860443,3900,3893,3835,3832,61,3,4,3893,0.015669149755972257,-0.014871794871794908
BASE_ALPHAEDIT,40,RS,3934,4000,0.9835,4000,3934,0,ebfd1bafa885cc5ccea524c51420d50be12367cd62880750e22b626da0a449ac,4000,0.41050833272090426,0.012990548275411129,0.0037201501545496285,0.06562609039247036,0.7360899984836573,14.333669662475586,4000,0.41050833272090426,0.012990548275411129,0.0037201501545496285,0.06562609039247036,0.7360899984836573,14.333669662475586,3677,4000,3730,4053,4000,11.141583065243438,10.989904403686523,8.185051679611206,13.787396907806396,16.666551971435545,31.133289337158203,4000,11.141583065243438,10.989904403686523,8.185051679611206,13.787396907806396,16.666551971435545,31.133289337158203,20,4000,62,4047,4000,10.731074732522535,10.798039296816569,7.815898688975722,13.703012696059886,16.587814773875287,31.13295000587823,4000,10.731074732522535,10.798039296816569,7.815898688975722,13.703012696059886,16.587814773875287,31.13295000587823,8.129736938476547,8.129736938476547,22.055333385467485,22.055333385467485,22.054739298745364,22.054739298745364,4000,3993,3934,3931,62,3,4,3993,0.01552717255196594,-0.01474999999999993
