cell,arm,node,layer,Neff,absolute_residual,column,gain_by_request,negative_gain,pi,positive_gain,response_energy_by_request,s_median,s_min,top1,top5,g_i_native_whitened,r_i_native_whitened,conversion,V,aw,coefficients,dissipation_residual,gain,nu,policy,primary_influence_count,qN,response_sq,shat,speed_bound,speed_excess,status,velocity_mismatch
2,ORB_RAY_N,1,4,8.498660172423788,"[102.52129606194414, 92.9958872693066, 54.61433000097476, 75.93001176793112, 103.97976232209929, 79.38609653958348, 57.87588020396222, 46.737202279856696, 73.19466349673587, 92.0052357317355]",0,"[-0.004732473096280426, 0.0007357763520864318, 0.011416291772159248, 0.00518678209999978, 0.001472642496075104, 0.004872229161948902, -0.0019294004446922992, 0.0038643499071077023, 0.0038586815290102454, -0.012085701658134681]",3,"[0.12225419060264069, 0.1535991602827178, 0.06098955910370104, 0.07009567167337531, 0.09782958205463649, 0.02937850575753315, 0.12009212105486322, 0.13439780133014714, 0.054506358496395006, 0.15685704964399017]",7,"[0.029637797820595148, 0.03723668559279675, 0.014785556331217373, 0.016993129928009536, 0.02371659703046622, 0.0071221625174634345, 0.02911365235110062, 0.03258174499966283, 0.013213849153880375, 0.03802648809964981]",101.2437744140625,64.65633392333984,0.15685704964399017,0.687200322914359,"[-0.014311219902570914, 0.0022250220887883123, 0.034523400069974904, 0.015685071570329095, 0.004453339759240525, 0.014733848779229864, -0.005834597150866387, 0.011685974790763134, 0.011668833350380221, -0.036547726862382654]","[0.27103347523480764, 0.3405242306980193, 0.13521182444078722, 0.1553997732012518, 0.21688493027791697, 0.06513117033795995, 0.2662402389429073, 0.2979554564049457, 0.12083878428093021, 0.3477468630770282]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
2,ORB_RAY_N,1,5,6.511342437562215,"[102.52129606194414, 92.9958872693066, 54.61433000097476, 75.93001176793112, 103.97976232209929, 79.38609653958348, 57.87588020396222, 46.737202279856696, 73.19466349673587, 92.0052357317355]",1,"[-0.003262080604029192, 0.007814201264851743, 0.007548046034181503, 0.0033651402328554233, 0.00351835661852106, 0.004635503129389239, 0.0013425977529380447, 0.0037038651649070943, 0.00326079751275694, -0.00963210080609271]",2,"[0.08024244343895737, 0.2035512488716248, 0.03255074329323264, 0.04027727640602374, 0.08612301365337065, 0.021269851524267983, 0.10082534115044532, 0.08430936591681092, 0.08505700094849697, 0.26579371479676955]",8,"[0.01726800826901282, 0.04380380878302893, 0.007004852796857431, 0.008667586781073352, 0.018533494846153853, 0.004577228163311608, 0.021697405389161598, 0.01814320159522843, 0.0183040911115002, 0.05719825902926029]",101.2437744140625,64.65633392333984,0.26579371479676955,0.7413503194207072,"[-0.009291668860538886, 0.02225787139438715, 0.021499758223966523, 0.009585222595158626, 0.0100216421973767, 0.013203708095709307, 0.0038242383458567267, 0.010550042379055203, 0.009288014119694994, -0.027435953302624834]","[0.14010070468638197, 0.35539388114971754, 0.05683254245512379, 0.0703228187664151, 0.15036798962547773, 0.03713647116680299, 0.1760377767679528, 0.14720141947811952, 0.14850676600420237, 0.4640672086782418]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
2,ORB_RAY_N,1,6,9.201091023645786,"[102.52129606194414, 92.9958872693066, 54.61433000097476, 75.93001176793112, 103.97976232209929, 79.38609653958348, 57.87588020396222, 46.737202279856696, 73.19466349673587, 92.0052357317355]",2,"[0.009358080468292352, 0.015856050795982356, 0.015025415003471588, 0.01346815780905855, 0.021082659249714836, 0.014037237893691561, 0.009560122343635196, 0.01427135401884012, 0.009605370748472852, 0.009951880394777058]",0,"[0.07625223012175981, 0.13833404999770055, 0.07783924458154498, 0.09914646663592781, 0.10232499499905562, 0.07317990636958305, 0.0776108456052822, 0.16868655243971223, 0.08543235965635693, 0.1011933495930769]",10,"[0.018695095990446386, 0.03391596992408772, 0.019084191333842034, 0.024308177058067697, 0.02508747089330562, 0.01794184080867719, 0.01902819374821688, 0.04135762698510183, 0.02094582888809379, 0.02481002039175127]",101.2437744140625,64.65633392333984,0.16868655243971223,0.6096854136654731,"[0.029071314272526107, 0.049257562741951436, 0.04667715383737875, 0.04183946159319197, 0.0654942661399107, 0.04360733546889299, 0.02969896679958053, 0.04433462815178031, 0.029839533083640922, 0.030915981492083563]","[0.1804195024916124, 0.32731056440423706, 0.18417451869014487, 0.23458928552898448, 0.2421099640063914, 0.17315011349176576, 0.18363410656578966, 0.3991272625023623, 0.20214049872733986, 0.23943239115616025]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
2,ORB_RAY_N,1,7,9.612081540019446,"[102.52129606194414, 92.9958872693066, 54.61433000097476, 75.93001176793112, 103.97976232209929, 79.38609653958348, 57.87588020396222, 46.737202279856696, 73.19466349673587, 92.0052357317355]",3,"[0.02527770304367168, 0.03450249706151611, 0.022894777491623424, 0.028416114557958824, 0.02757259555183154, 0.023508634314751316, 0.024189487899202448, 0.02098361946302282, 0.024278393710384958, 0.029193293537930848]",0,"[0.09812754422927962, 0.1360062307564027, 0.06922192902577656, 0.10694764226256145, 0.09675699928024348, 0.0782102943870719, 0.07962418892528868, 0.11402308883096607, 0.09603469613607005, 0.1250473861663395]",10,"[0.024675968483001375, 0.03420125806669688, 0.017407122051088145, 0.02689394369878491, 0.02433131985011669, 0.019667411168797916, 0.020022960849953746, 0.028673194345445, 0.02414968349346691, 0.031445455851952166]",101.2437744140625,64.65633392333984,0.1360062307564027,0.5801518922455493,"[0.07224377048785405, 0.09860826652895004, 0.06543336028664253, 0.08121336241410153, 0.07880258191812373, 0.06718776539876196, 0.06913364750703503, 0.05997126344399418, 0.06938774065019004, 0.08343454286550887]","[0.20155788857660248, 0.2793622210749576, 0.14218460236847388, 0.21967472162882998, 0.19874273460228517, 0.1606470632219188, 0.16355125898093106, 0.23420797100611007, 0.19725909514309653, 0.2568523173148962]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
2,ORB_RAY_N,1,8,9.603489707439774,"[102.52129606194414, 92.9958872693066, 54.61433000097476, 75.93001176793112, 103.97976232209929, 79.38609653958348, 57.87588020396222, 46.737202279856696, 73.19466349673587, 92.0052357317355]",4,"[0.04029853257164687, 0.04229323520814532, 0.035425005163764775, 0.03630914802711801, 0.04135090522216868, 0.035310121071421854, 0.034910115058134746, 0.03683273858093209, 0.035788189419569794, 0.044208832148183365]",0,"[0.09679418820507753, 0.12728504038635696, 0.08734077820342061, 0.0910529787122034, 0.12945173348644456, 0.07823462021798216, 0.07673845589413032, 0.1001831270743168, 0.0822930505987075, 0.13062602722136016]",10,"[0.02509569731330912, 0.03300101902069341, 0.022644724580550085, 0.02360718174933533, 0.03356277458906938, 0.020283783404974956, 0.019895874918952984, 0.02597434287718891, 0.021336007120990156, 0.03386723212598182]",101.2437744140625,64.65633392333984,0.13062602722136016,0.584340116373556,"[0.11528796327172844, 0.12099450367455322, 0.10134554371079922, 0.10387494176706852, 0.11829864112372776, 0.10101687782215951, 0.09987252154848317, 0.10537285458635595, 0.10238455854514032, 0.12647473472946572]","[0.20539446551663773, 0.27009517124136617, 0.18533460313640748, 0.19321178516077242, 0.2746928312815351, 0.16601159948285674, 0.162836782096388, 0.21258569569918961, 0.1746234712733352, 0.2771846485953134]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
2,ORB_RAY_N,1,,,,,,,,,,,,,,,,,0.28697193796957976,0.31622776601683794,"[0.0009229470489258169, 0.0, 0.0, 0.026236324229077602, 0.4756512563310054]",1.2836953722228372e-16,0.540393883479018,"[0.0004052068563534026, 0.0006146469510416231, 0.0006025751626540152, 0.0005575484028538232, 0.0005487580710304208, 0.0005401459524254995, 0.0004870671661376005, 0.000487834888238369, 0.0005571218533889657, 0.00042651923520347756]",NNUM,0,0.22693331418957222,0.5177005520600606,"[127.43956756591797, 126.31153106689453, 73.33269500732422, 101.59651947021484, 145.67552185058594, 101.2437744140625, 73.93898010253906, 64.65633392333984, 94.46609497070312, 121.10889434814453]",1.4348596898478987,-1.2079263756583265,SHADOW_ONLY,0.10419530239499372
2,ORB_RAY_N,1,,,,,,,,,,,,,,,,,0.2858538289413365,0.31622776601683794,"[0.000433689007012088, 0.0, 0.0, 0.025623874927621, 0.4595542242224515]",3.469446951953614e-16,0.5391165480469906,"[0.0004052068563534026, 0.0006146469510416231, 0.0006025751626540152, 0.0005575484028538232, 0.0005487580710304208, 0.0005401459524254995, 0.0004870671661376005, 0.000487834888238369, 0.0005571218533889657, 0.00042651923520347756]",NRMS,0,0.2118468560531604,0.5179318624416742,"[106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935]",1.4292691447066823,-1.217422288653522,SHADOW_ONLY,0.10680086249823115
2,ORB_RAY_N,2,4,8.405983807215598,"[70.29521418046741, 54.2594545027764, 36.49822225076262, 49.36546910591692, 58.34043894139226, 55.5617170425649, 41.78366232376615, 30.164578965801955, 52.905625836958876, 58.61592827834829]",0,"[-0.0032630085141094663, 0.000522491710185981, 0.00373147082911573, 0.0010094366187752364, -0.0009319310274939083, 0.0012544699981726364, -0.004428435469405391, 0.0036046245368041036, 0.0016222820216412563, -0.004692802440956303]",4,"[0.1402387653695949, 0.12692024045791483, 0.055154699815545556, 0.06514502029745388, 0.07823776249366425, 0.03256433092061536, 0.1303425718302432, 0.16441397285001288, 0.06300877769216012, 0.14397385827279496]",6,"[0.01324849242108077, 0.011990278432335652, 0.005210518080128981, 0.006154313362695171, 0.007391197438938364, 0.003076383981720909, 0.012313589402232065, 0.015532347760496168, 0.005952500448190147, 0.013601350276679141]",101.2437744140625,64.65633392333984,0.16441397285001288,0.7058894087805608,"[-0.014856718237780932, 0.002378943262404555, 0.016989661682142766, 0.004596039317456363, -0.004243150648444244, 0.005711694352010257, -0.02016299305339289, 0.016412121165091633, 0.007386369601404361, -0.02136667535784415]","[0.27464760832868174, 0.24856422828880037, 0.10801654130727412, 0.12758187061947904, 0.1532230713329646, 0.06377491687551484, 0.2552666199124077, 0.32199302596586515, 0.12339819201387027, 0.2819625210779902]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
2,ORB_RAY_N,2,5,7.198678695389077,"[70.29521418046741, 54.2594545027764, 36.49822225076262, 49.36546910591692, 58.34043894139226, 55.5617170425649, 41.78366232376615, 30.164578965801955, 52.905625836958876, 58.61592827834829]",1,"[-0.002686143771624722, 0.003460119713392077, 0.0021747448756134183, -3.6218354229590693e-06, 0.00013778410117555777, 0.0014203559817671713, -0.0020266095552636107, 0.0026643643734288185, -0.00042754079342962454, -0.0006026877755042637]",5,"[0.10204574231926618, 0.16546387953886202, 0.030601057585509985, 0.03810029486948527, 0.06804369644159458, 0.023945260999653047, 0.11659331387556461, 0.11990386560349657, 0.09929054927615294, 0.23601233949041478]",5,"[0.007803821349363954, 0.012653644594539538, 0.0023401778562380285, 0.0029136727095317107, 0.005203557139299708, 0.001831184082335835, 0.008916328808393999, 0.009169499138340548, 0.007593121384791236, 0.01804875041102917]",101.2437744140625,64.65633392333984,0.23601233949041478,0.7400191408276041,"[-0.011680824773742946, 0.015046496205919814, 0.009456982194318947, -1.574972471013014e-05, 0.0005991607595396467, 0.00617648597763808, -0.008812808662698271, 0.011586116018131535, -0.0018591816061497783, -0.002620816641800276]","[0.14756923604767422, 0.23927875619387085, 0.044252455688119564, 0.05509716798855164, 0.0983985815922689, 0.034627450321499886, 0.16860660587928672, 0.1733940235439921, 0.1435849274102395, 0.3412994980962503]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
2,ORB_RAY_N,2,6,7.411868686132417,"[70.29521418046741, 54.2594545027764, 36.49822225076262, 49.36546910591692, 58.34043894139226, 55.5617170425649, 41.78366232376615, 30.164578965801955, 52.905625836958876, 58.61592827834829]",2,"[0.0030669387942316, 0.0038875687900221624, 0.00407123369553503, 0.0013351316136562194, 0.0056214918424397535, 0.0061681745916770505, 0.001474327510027445, 0.008746098582924, 0.0014693138951722955, 0.005366835182693957]",0,"[0.07761265838502021, 0.07537253562558574, 0.07257173941358372, 0.09323174334951086, 0.06521161322355529, 0.0826796735645762, 0.08352874249981108, 0.2757661540923003, 0.08662346758346133, 0.0874016722625953]",10,"[0.0056636081788084035, 0.005500140287798544, 0.0052957585198815235, 0.0068033755723121685, 0.004758669960433952, 0.0060333621494908255, 0.006095321034369025, 0.0201234112869549, 0.006321151596800938, 0.0063779393228915165]",101.2437744140625,64.65633392333984,0.2757661540923003,0.6265517797876788,"[0.014356115602107967, 0.01819742443692557, 0.019057146391779113, 0.006249653180470421, 0.02631379109950302, 0.02887277296131587, 0.006901218964372874, 0.040939846129321854, 0.006877750600876234, 0.02512176194879632]","[0.12409574077283472, 0.1205139836337472, 0.11603575948945964, 0.14906926905023246, 0.10426757204763629, 0.13219744757296617, 0.13355503331577734, 0.4409255640026456, 0.1385032235947225, 0.13974750369206107]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
2,ORB_RAY_N,2,7,9.113382852549936,"[70.29521418046741, 54.2594545027764, 36.49822225076262, 49.36546910591692, 58.34043894139226, 55.5617170425649, 41.78366232376615, 30.164578965801955, 52.905625836958876, 58.61592827834829]",3,"[0.013842918044830625, 0.01160975244245824, 0.00924726770557726, 0.010578314692012957, 0.008690196965785617, 0.011605558659126295, 0.01186832189496042, 0.009363009560950515, 0.01196516819907964, 0.013450523102559123]",0,"[0.10779752379273069, 0.10455055466425585, 0.0620655910611748, 0.09083975110076534, 0.06281811121688104, 0.08905416927789622, 0.08676592642893681, 0.17850176156816222, 0.10076179133848777, 0.11684481955070918]",10,"[0.01035107840107776, 0.010039293576786752, 0.005959745423454472, 0.008722736408921296, 0.006032004923079749, 0.008551278876412521, 0.00833155415271825, 0.017140335544953717, 0.009675483863461981, 0.011219829968030623]",101.2437744140625,64.65633392333984,0.17850176156816222,0.6084564509143457,"[0.06079999534440252, 0.05099162562150122, 0.040615268516849795, 0.046461409505071015, 0.03816853739584292, 0.05097320594970717, 0.052127298133425676, 0.04112362262579248, 0.0525526603887321, 0.05907654292013685]","[0.19968129962805892, 0.19366669936068462, 0.11496866949475107, 0.1682691672265798, 0.11636261805127501, 0.16496160239171126, 0.16072292148450065, 0.33065197123045736, 0.18664849376324294, 0.21644027248300302]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
2,ORB_RAY_N,2,8,9.84785872745066,"[70.29521418046741, 54.2594545027764, 36.49822225076262, 49.36546910591692, 58.34043894139226, 55.5617170425649, 41.78366232376615, 30.164578965801955, 52.905625836958876, 58.61592827834829]",4,"[0.022642261874858127, 0.015000014254971354, 0.016826153436223876, 0.016835776344248012, 0.013367457923348614, 0.019635902981738305, 0.019312727826707305, 0.01619769954992898, 0.020253449409730017, 0.018023767093237775]",0,"[0.1325609063393623, 0.09592230221283404, 0.08997730045519811, 0.09445028866944233, 0.08764371892119534, 0.10073105822677206, 0.09188465558026171, 0.09483974790944366, 0.1028930924065309, 0.10909692927895956]",10,"[0.01685134374229197, 0.012193788740417691, 0.01143805108794582, 0.012006664143143891, 0.011141402659189047, 0.012805085108264122, 0.011680516968261886, 0.012056172793228652, 0.01307992617680985, 0.013868567342183039]",101.2437744140625,64.65633392333984,0.1325609063393623,0.5412042884644589,"[0.1026327780998493, 0.06799202054254562, 0.07626953885784446, 0.07631315754706265, 0.06059197399927197, 0.08900556334226853, 0.08754067594908317, 0.07342088492854279, 0.09180477597662134, 0.08169807852358077]","[0.3462319079489968, 0.25053662219981454, 0.23500904805938916, 0.24669191359205553, 0.2289140355162197, 0.2630964697110003, 0.23999081245979573, 0.2477091306544436, 0.2687434227967953, 0.2849470407129735]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
2,ORB_RAY_N,2,,,,,,,,,,,,,,,,,0.12595326044652072,0.31622776601683794,"[0.0001375218854502611, 0.0, 0.0, 0.015241894544594467, 0.2886639078926235]",1.1796119636642288e-16,0.24054114952408337,"[0.0004052068563534026, 0.0006146469510416231, 0.0006025751626540152, 0.0005575484028538232, 0.0005487580710304208, 0.0005401459524254995, 0.0004870671661376005, 0.000487834888238369, 0.0005571218533889657, 0.00042651923520347756]",NNUM,0,0.08355918598141852,0.2321852309259414,"[127.43956756591797, 126.31153106689453, 73.33269500732422, 101.59651947021484, 145.67552185058594, 101.2437744140625, 73.93898010253906, 64.65633392333984, 94.46609497070312, 121.10889434814453]",0.6297663022326035,-0.546207116251185,SHADOW_ONLY,0.05485847947962235
2,ORB_RAY_N,2,,,,,,,,,,,,,,,,,0.12004720748770839,0.31622776601683794,"[0.0005903908772908542, 0.0, 0.0, 0.017834306916693157, 0.27755458509326575]",4.683753385137379e-17,0.22950803611404094,"[0.0004052068563534026, 0.0006146469510416231, 0.0006025751626540152, 0.0005575484028538232, 0.0005487580710304208, 0.0005401459524254995, 0.0004870671661376005, 0.000487834888238369, 0.0005571218533889657, 0.00042651923520347756]",NRMS,0,0.0773549587708817,0.22177254023695273,"[106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935]",0.6002360374385419,-0.5228810786676602,SHADOW_ONLY,0.05339366052526925
